ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_company_historical_hit_rate,feat_ctgov_asset_maturity_score,feat_ctgov_n_late_stage_trials_sponsor,feat_ctgov_pipeline_maturity_score,feat_days_to_primary_completion,feat_design_quality_score,feat_disease_molecular_heterogeneity_score,feat_enrichment_relevance_score,feat_enrollment_log,feat_heritability_proxy_score,feat_lead_asset_dependency_score,feat_log_market_cap,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_ot_genetic_evidence_score,feat_ot_gwas_signal,feat_ot_monogenic_signal,feat_ot_n_genetic_targets,feat_ot_somatic_signal,feat_phase_num,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_regulatory_stage_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_trial_quality_score,feat_volatility,feat_active_not_recruiting_at_event_flag,feat_biomarker_stratified_flag,feat_blinded_flag,feat_breakthrough_flag,feat_cns_flag,feat_completed_at_event_flag,feat_controlled_flag,feat_fast_track_flag,feat_has_predictive_biomarker,feat_late_stage_flag,feat_nda_bla_flag,feat_oncology_flag,feat_open_label_flag,feat_orphan_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_primary_endpoint_known_flag,feat_priority_review_flag,feat_randomized_flag,feat_rare_disease_flag,feat_recent_ctgov_update_flag,feat_single_asset_company_flag,feat_small_trial_flag,feat_targeted_mechanism_flag,feat_targeted_therapy_exists,feat_terminated_at_event_flag,feat_withdrawn_at_event_flag,feat_mesh_level1_encoded,feat_heritability_level,feat_genetic_basis_encoded,feat_ot_genetic_basis,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Other,feat_therapeutic_superclass_Respiratory,feat_genetic_basis_monogenic,feat_genetic_basis_none,feat_genetic_basis_polygenic,feat_genetic_basis_somatic,feat_genetic_basis_unknown,split
PRTA,2025-05-23,birtamimab,NCT04131309,0,1,0.5,0.5238,2,1.0,2.4749,12.0,4.2989,-115.0,0.0,0.4,0.4,3.713572066704308,0.1,0.7,2.3896975482063856,2,2,0.838662,0.838662,0.0,0,0.0,2.0,0.4394,0.5,0,109.5,1980.0,0.0,9.72,0.0,0.0,0,0,0,1.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,0,0.0,0,1.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,val
OGN,2025-05-28,OG-6219,NCT05560646,0,1,0.5,0.3025,2,0.0,0.7071,95.0,4.4624,1.0,4.0,0.55,0.4624999999999999,5.872117789475416,0.35,0.7,3.2782275575947426,2,2,0.931109,0.931109,0.0,0,0.0,2.0,0.4394,0.0,0,109.5,1007.0,5.0,6.4,1.0,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,val
IFRX,2025-05-28,vilobelimab,NCT06703073,1,4,0.4,0.7127,10,0.2222222222222222,3.3282,75.0,6.4036,-1.0,4.0,0.4,0.4,6.398594934535208,0.1,0.4,1.7944880466591695,10,3,0.607931,0.0,0.607931,1,0.0,2.0,1.7545,0.5,0,784.0,784.0,4.0,9.38,0.0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1.0,0,0.0,0.0,5.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,val
AMGN,2025-05-30,Romiplostim,NCT03362177,0,1,0.0222,0.0436,44,0.0,8.5491,72.0,2.1305,-490.0,4.0,0.5,0.125,5.111987788356544,0.1,0.2,5.320654051367603,45,26,0.4,0.0,0.0,0,0.0,3.0,4.3183,2.0,0,109.5,83.0,5.0,2.96,0.0,0.0,1,0,0,1.0,1,0,0,1.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,val
ANL,2025-05-30,Buparlisib & Paclitaxel,NCT04338399,0,1,1.0,0.1521,1,0.0,1.5811,1.0,0.7906,157.0,5.0,0.85,0.5375,6.1903154058531475,0.45,1.0,2.462397997898956,1,1,0.954995,0.630755,0.954995,7,0.907724,3.0,0.8773,2.0,0,109.5,71.0,5.0,8.17,1.0,1.0,0,0,0,0.0,1,0,1,1.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,1,0.0,0.0,1.0,1.0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
LLY,2025-05-30,LY3841136,NCT06230523,0,1,0.0081,0.0073,114,0.0,2.1828,60.0,1.2667,1.0,3.0,0.55,0.1124999999999999,5.575949103146316,0.35,0.2,5.996687893411713,124,50,0.906661,0.883023,0.906661,10,0.0,2.0,4.5727,0.0,0,109.5,42.0,4.0,3.4,1.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,4.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,val
SNY,2025-05-30,Itepekimab SAR440340,NCT04701983,0,1,0.0119,0.0653,80,0.0,3.0509,81.0,1.5753,-48.0,5.0,0.55,0.3625,7.028201432058005,0.35,0.2,5.070103283062297,84,72,0.942152,0.93736,0.942152,14,0.0,3.0,4.7162,2.0,0,109.5,269.0,6.0,1.89,1.0,0.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1.0,0,0.0,0.0,5.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,val
IVVD,2025-06-01,VYD2311,NCT06523153,0,1,0.5,0.1783,2,1.0,0.5774,4.0,1.8898,-1.0,2.0,0.25,0.1875,3.713572066704308,0.1,0.7,2.678154038010437,2,2,0.912867,0.912867,0.0,0,0.0,1.0,1.0394,0.0,0,109.5,530.0,3.0,11.29,1.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0.0,0,0.0,0.0,6.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,val
NERV,2025-06-02,NVG-291,NCT05965700,0,1,0.1667,0.0431,6,0.4,0.5774,1.0,0.866,-1.0,2.0,0.4,0.15,3.713572066704308,0.1,0.4,2.455758203104137,6,3,0.4,0.0,0.0,0,0.0,1.5,3.5545,1.0,2,109.5,1012.0,3.0,9.59,0.0,0.0,1,0,1,0.0,1,0,0,0.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0.0,0,0.0,0.0,2.0,0.0,0.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,val
PYPD,2025-06-09,D-PLEX,NCT04411199,0,4,1.0,0.1667,4,0.3333333333333333,1.7678,5.0,1.7678,-55.0,5.0,0.25,0.1875,6.68586094706836,0.1,1.0,1.8887409606828929,4,1,0.4,0.0,0.0,0,0.0,3.0,2.6773,3.0,2,1000.0,1000.0,6.0,6.67,0.0,0.0,1,0,0,1.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,val
MRK,2025-06-09,Enlicitide Decanoate,NCT06450366,0,1,0.02,0.0476,143,0.0,1.4596,67.0,1.2566,-114.0,5.0,0.55,0.1124999999999999,5.71042701737487,0.35,0.2,5.485908161342839,150,61,0.960697,0.960697,0.607931,7,0.0,3.0,4.6509,2.0,0,109.5,66.0,6.0,2.3,0.0,0.0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,val
LLY,2025-06-12,Tirzepatide,NCT04255433,0,16,0.1371,0.0073,115,0.0,4.9594,60.0,1.2667,2.0,5.0,0.55,0.1124999999999999,9.495519314209846,0.35,0.2,5.996687893411713,124,50,0.942137,0.942137,0.93232,12,0.0,3.0,4.5727,2.0,0,188.0,11.0,5.0,2.19,1.0,0.0,0,0,0,0.0,1,0,0,1.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,val
NRC,2025-06-18,MIB-626,NCT05038488,0,2,0.0059,0.0135,328,0.0067567567567567,2.1213,3.0,1.633,-670.0,2.0,0.25,0.1875,3.7612001156935624,0.1,0.2,2.4825877695267677,340,286,0.607931,0.0,0.607931,1,0.0,2.0,5.2638,0.0,0,1125.0,136.0,3.0,3.75,0.0,0.0,0,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0.0,0,0.0,0.0,6.0,0.0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,val
LLY,2025-06-21,Orforglipron,NCT05931380,0,2,0.0484,0.0073,116,0.0,3.6466,60.0,1.2667,-1.0,4.0,0.55,0.1124999999999999,5.476463551931511,0.35,0.2,5.996687893411713,124,50,0.906661,0.883023,0.906661,10,0.0,3.0,4.5727,3.0,2,64.0,9.0,5.0,2.82,1.0,0.0,1,0,0,0.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,4.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,val
ABBV,2025-06-22,Linaclotide,NCT05760313,0,2,0.0196,0.0128,99,0.0103092783505154,5.2588,75.0,2.6877,-12.0,2.0,0.4,0.15,2.995732273553991,0.1,0.2,5.613161422822089,102,57,0.776208,0.776208,0.0,0,0.0,2.0,4.6242,0.0,0,396.0,74.0,2.0,2.32,0.0,0.0,0,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,val
LLY,2025-06-22,Insulin Efsitora Alfa,NCT05662332,0,2,0.0161,0.0073,117,0.0,2.0412,60.0,1.2667,-337.0,5.0,0.55,0.1124999999999999,6.679599185844383,0.35,0.2,5.996687893411713,124,50,0.942137,0.942137,0.93232,12,0.0,3.0,4.5727,2.0,0,400.0,0.0,5.0,2.82,0.0,0.0,0,0,0,1.0,1,0,0,1.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,val
CMPS,2025-06-23,COMP360,NCT06258031,1,1,0.25,0.3333,4,0.0,2.7735,30.0,1.494,-359.0,0.0,0.55,0.1124999999999999,2.995732273553991,0.35,0.4,2.7465252224928896,4,4,0.4,0.0,0.0,0,0.0,1.0,1.2438,0.5,0,109.5,1020.0,0.0,8.8,0.0,0.0,0,0,1,1.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,2.0,1.0,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,val
SRPT,2025-06-24,Elevidys,NCT05881408,0,3,0.3333,0.3868,8,0.3333333333333333,1.8974,30.0,4.7376,707.0,4.0,0.1,0.625,5.003946305945459,0.85,0.2,3.342422680822206,9,7,0.928567,0.0,0.928567,2,0.0,3.0,3.8318,1.5,0,602.0,165.0,5.0,15.72,1.0,0.0,1,0,1,0.0,1,0,1,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,1.0,0,0.0,1.0,1,0.0,0.0,2.0,2.0,3.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
PFE,2025-06-26,PF-06741086,NCT03938792,0,2,0.0172,0.0953,113,0.0,1.5811,62.0,0.9808,-57.0,2.0,0.1,0.475,5.247024072160486,0.85,0.2,5.196479615197434,116,93,0.865457,0.0,0.865457,1,0.0,3.0,4.8173,3.0,2,1785.0,127.0,2.0,2.18,0.0,0.0,0,0,0,1.0,0,0,0,1.0,1,0,1,0,0.0,0.0,0,0,0.0,0,1.0,0,0.0,1.0,1,0.0,0.0,0.0,2.0,3.0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,val
ALT,2025-06-26,Pemvidutide,NCT06987513,1,1,0.3333,0.3715,3,0.5,1.0607,8.0,2.0647,-1.0,2.0,0.55,0.4624999999999999,4.61512051684126,0.35,0.7,2.753812783564702,3,2,0.702674,0.702674,0.0,0,0.0,2.0,0.4394,1.5,2,109.5,1366.0,3.0,7.67,0.0,1.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0,0.0,0.0,1,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,test
TNGX,2025-06-27,TNG462,NCT06922591,0,1,1.0,0.2788,1,0.0,1.5,27.0,2.1106,-1.0,2.0,0.85,0.1875,5.10594547390058,0.45,1.0,2.3896975482063856,1,1,0.4,0.0,0.0,0,0.0,2.0,0.2773,0.0,0,109.5,71.0,3.0,10.16,0.0,0.0,0,0,0,0.0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
PLRX,2025-06-27,bexotegrast,NCT06097260,0,4,0.4444,3.0263,9,0.375,0.7071,6.0,2.0,-83.0,4.0,0.55,0.1124999999999999,5.771441123130016,0.35,0.4,1.9025467793139912,9,3,0.935359,0.873806,0.935359,4,0.0,2.0,0.5545,0.0,0,139.0,139.0,5.0,7.7,1.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,test
MRNA,2025-06-30,mRNA-1010,NCT06602024,0,4,0.4,0.277,10,0.0,2.7735,69.0,8.2207,53.0,5.0,0.4,0.4,10.616878439573116,0.1,0.2,4.320802426839049,10,7,0.4,0.0,0.0,0,0.0,3.0,3.8318,2.0,0,370.0,79.0,5.0,5.1,1.0,0.0,0,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,1.0,0,0,1.0,0,0.0,0,0.0,1.0,0,0.0,0.0,5.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,test
BIIB,2025-07-01,dimethyl fumarate,NCT02283853,0,1,0.05,0.1355,20,0.0,7.6383,65.0,2.9754,8.0,4.0,0.55,0.1124999999999999,5.056245805348308,0.35,0.2,4.449496912234276,20,15,0.4,0.0,0.0,0,0.0,3.0,4.109,2.0,0,109.5,979.0,4.0,2.75,0.0,0.0,0,0,1,1.0,1,0,0,1.0,0,0,1,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,2.0,1.0,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
CTNM,2025-07-01,PIPE-791,NCT06810245,0,1,0.5,0.3255,1,0.0,0.4472,3.0,1.3333,168.0,2.0,0.55,0.1124999999999999,3.784189633918261,0.35,0.7,2.748498126613737,2,2,0.607931,0.0,0.607931,1,0.0,1.0,0.4394,0.0,0,109.5,71.0,3.0,16.54,0.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0.0,0,0.0,0.0,10.0,1.0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,test
PROK,2025-07-08,Renal Autologous Cell Therapy (REACT),NCT05018416,1,2,0.5,0.4032,4,0.3333333333333333,1.7678,6.0,2.1667,-48.0,2.0,0.55,0.1124999999999999,3.9889840465642745,0.35,0.7,2.828595456371702,4,2,0.768223,0.768223,0.759913,3,0.0,2.0,1.0394,0.0,0,963.0,-1.0,2.0,15.77,0.0,0.0,0,0,0,1.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,4.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,test
PROK,2025-07-08,rilparencel,NCT02836574,1,2,0.5,0.4032,3,0.0,1.5,6.0,2.1667,-1.0,2.0,0.55,0.1124999999999999,4.430816798843313,0.35,0.7,2.828595456371702,4,2,0.942137,0.942137,0.93232,12,0.0,2.0,1.0394,0.0,0,418.0,418.0,2.0,15.77,0.0,0.0,0,0,0,1.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,test
UPB,2025-07-07,Verekitug (UPB-101),NCT06164704,0,1,1.0,0.8973,1,0.0,1.7889,4.0,2.0788,0.0,2.0,0.4,0.15,4.406719247264253,0.35,1.0,2.6180480967120925,1,1,0.765038,0.765038,0.0,0,0.0,2.0,0.2773,1.0,2,109.5,71.0,3.0,6.72,1.0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0,1.0,1.0,0,0,1.0,0,0.0,1,0.0,0.0,1,0.0,0.0,6.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,test
RYTM,2025-07-09,bivamelagon,NCT07156578,1,1,0.1111,0.1796,9,0.0,0.7071,22.0,5.001,1012.0,0.0,0.55,0.1124999999999999,3.258096538021482,0.35,0.4,3.45484486000851,9,4,0.4,0.0,0.0,0,0.0,2.0,3.6438,0.0,0,109.5,659.0,0.0,2.99,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,4.0,1.0,1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,test
PETS,2025-07-09,,,0,1,0.5,0.459,1,0.0,1.7889,27.0,2.1106,-1.0,2.0,0.5,0.125,5.10594547390058,0.4,1.0,1.7678976160180906,2,1,0.4,0.0,0.0,0,0.0,2.0,0.2773,0.0,0,109.5,71.0,3.0,5.7,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,test
MREO,2025-07-10,setrusumab,NCT05125809,1,1,0.4,0.8254,4,0.3333333333333333,3.0151,56.0,8.0023,104.0,3.5,0.1,0.475,5.214935757608986,0.85,0.4,1.7708520116421442,5,4,0.977902,0.855039,0.977902,24,0.0,2.5,1.8438,1.5,0,109.5,1218.0,4.5,5.72,1.0,0.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1.0,0,0.0,0.0,10.0,2.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,test
KZIA,2025-07-09,Paxalisib,NCT05009992,1,1,1.0,0.0449,4,0.75,2.8868,29.0,0.9062,905.0,4.0,0.85,0.1875,5.8888779583328805,0.45,0.7,1.9813655090785445,6,2,0.4,0.0,0.0,0,0.0,2.0,1.0394,0.0,0,109.5,364.0,4.0,12.87,0.0,0.0,0,0,0,0.0,1,0,1,0.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
INKT,2025-07-15,agenT-797,NCT05108623,1,1,0.6667,0.2782,2,0.0,0.4472,0.0,0.0,-555.0,-1.0,0.85,0.1875,3.5553480614894135,0.45,0.7,1.7109631189952756,3,2,0.906661,0.0,0.906661,5,0.0,1.0,0.4394,0.0,0,109.5,798.0,-1.0,8.32,0.0,0.0,0,0,0,1.0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,1,0.0,0.0,1.0,1.0,2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
CGTX,2025-07-16,CT1812 (zervimesine),NCT03507790,0,1,0.1667,0.4085,6,0.2,0.7071,7.0,2.0801,-412.0,3.0,0.55,0.1124999999999999,5.0369526024136295,0.35,0.4,1.983175072037813,6,3,0.4,0.0,0.0,0,0.0,2.0,0.5545,0.0,0,109.5,442.0,4.0,14.53,0.0,0.0,1,0,1,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,2.0,1.0,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
PMN,2025-07-21,PMN310,NCT06750432,1,1,0.4,0.3043,3,0.3333333333333333,0.0,0.0,0.2887,-1.0,3.0,0.1,0.475,4.976733742420574,0.85,0.4,1.7041505168397992,5,3,0.480116,0.480116,0.0,0,0.0,1.0,1.1545,0.0,0,109.5,1252.0,4.0,24.84,0.0,0.0,1,0,1,0.0,1,1,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1.0,0,0.0,0.0,2.0,2.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
ABVX,2025-07-22,ABX464,NCT05507216,0,1,1.0,0.0615,1,0.0,3.3541,18.0,4.1845,-27.0,5.0,0.55,0.1124999999999999,6.456769655572163,0.35,1.0,3.9818140785288887,1,1,0.926745,0.926745,0.877616,3,0.0,3.0,0.8773,2.0,0,109.5,71.0,6.0,6.09,0.0,0.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,1,0.0,0.0,8.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,test
MIRA,2025-07-29,Ketamir-2,,0,1,0.25,0.141,3,0.5,0.0,27.0,2.1106,-1.0,2.0,0.5,0.125,5.10594547390058,0.4,0.7,1.7259116322950483,4,2,0.4,0.0,0.0,0,0.0,2.0,1.6394,0.0,0,109.5,631.0,3.0,7.65,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,test
IXHL,2025-07-25,IHL-42X,NCT06146101,1,5,1.0,1.3617,5,0.0,0.5774,2.0,1.25,-1.0,4.5,0.55,0.4624999999999999,6.329720905522696,0.35,1.0,1.7041505168397992,9,1,0.831824,0.831824,0.0,0,0.0,2.5,3.2773,1.0,0,-1.0,-1.0,5.5,10.01,1.0,1.0,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
IXHL,2025-07-30,IHL-42X,NCT06146101,0,3,1.0,1.3617,3,0.0,0.5774,2.0,1.25,-1.0,4.5,0.55,0.4624999999999999,6.329720905522696,0.35,1.0,1.7041505168397992,9,1,0.831824,0.831824,0.0,0,0.0,2.5,3.2773,1.0,0,601.0,601.0,5.5,13.33,1.0,1.0,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
IXHL,2025-07-30,IHL-42X,NCT06146101,0,4,1.0,1.3617,4,0.0,0.5774,2.0,1.25,-1.0,4.5,0.55,0.4624999999999999,6.329720905522696,0.35,1.0,1.7041505168397992,9,1,0.831824,0.831824,0.0,0,0.0,2.5,3.2773,1.0,0,-1.0,-1.0,5.5,13.33,1.0,1.0,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
IXHL,2025-07-30,IHL-42X,NCT06146101,0,6,1.0,1.3617,6,0.0,0.5774,2.0,1.25,-1.0,4.5,0.55,0.4624999999999999,6.329720905522696,0.35,1.0,1.7041505168397992,9,1,0.831824,0.831824,0.0,0,0.0,2.5,3.2773,1.0,0,-1.0,-1.0,5.5,13.33,1.0,1.0,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
SPRB,2025-08-01,TA-ERT,NCT02317640,0,1,0.25,0.182,2,1.0,0.7071,10.0,2.2236,-1.0,2.0,0.4,0.15,4.04305126783455,0.1,0.7,1.7693773260761383,4,2,0.4,0.0,0.0,0,0.0,1.5,0.4394,0.0,0,109.5,1322.0,2.0,12.12,0.0,0.0,0,0,1,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,test
CRNX,2025-08-01,atumelnant (CRN04894),NCT05907291,0,1,0.25,0.244,4,0.3333333333333333,1.8898,13.0,4.1295,22.0,0.0,0.0,0.5,3.6635616461296463,0.85,0.4,3.624612075512976,4,3,0.928567,0.0,0.928567,6,0.0,2.0,1.1545,0.0,0,109.5,689.0,0.0,4.34,1.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,1,1.0,1.0,0,0,0.0,1,0.0,0,1.0,1.0,0,0.0,0.0,4.0,2.0,3.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,test
VRTX,2025-08-04,VX-993,NCT06619847,0,1,0.037,0.0524,25,0.0,0.603,70.0,4.6953,-68.0,4.0,0.4,0.15,5.908082938168931,0.1,0.2,5.101099960576236,27,15,0.444795,0.444795,0.0,0,0.0,2.0,4.109,0.0,0,109.5,551.0,5.0,1.83,0.0,0.0,1,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,test
PALI,2025-08-07,PALI-2108,NCT07428096,0,1,0.875,0.0197,2,0.5,0.0,4.0,1.7008,177.0,0.0,0.55,0.1124999999999999,1.9459101490553132,0.35,0.7,2.4217684012069243,8,2,0.4,0.0,0.0,0,0.0,1.0,0.4394,0.0,0,109.5,988.0,1.0,9.79,1.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,8.0,1.0,1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,test
