ticker,event_date,event_type,move_pct,price_at_event,catalyst_type,catalyst_summary,drug_name,nct_id,indication,phase,is_pivotal,pivotal_evidence,press_release_url,primary_endpoint_met,primary_endpoint_result,ct_official_title,ct_phase,ct_enrollment,ct_conditions,ct_status,ct_sponsor,ct_allocation,ct_primary_completion,market_cap_m,current_price,cash_position_m,cash_runway_months,short_percent,institutional_ownership,analyst_target,analyst_rating,data_quality_score,errors,timestamp,data_quality_threshold_passed,is_valid_date,atr_pct,normalized_move,move_magnitude,avg_daily_move,move_class_abs,move_class_norm,move_class_combo,event_trading_date,title,sponsor,conditions,enrollment,interventions,move_2d_pct,price_before,price_after,move_class,price_error,close,volume,abs_move,atr_value,stock_relative_move
NRC,2016-10-31,Loser,-2.23,,Clinical Data,,,NCT02003209,,PHASE3,,,,,,"A Randomized Phase III Trial Evaluating Pathologic Complete Response Rates in Patients With Hormone Receptor-Positive, HER2-Positive, Large Operable and Locally Advanced Breast Cancer Treated With Neoadjuvant Therapy of Docetaxel, Carboplatin, Trastuzumab, and Pertuzumab (TCHP) With or Without Estrogen Deprivation",PHASE3,315.0,HER2-Positive Breast Carcinoma; Hormone Receptor-Positive Breast Carcinoma; Stage IB Breast Cancer AJCC v7; Stage IIA Breast Cancer AJCC v6 and v7; Stage IIB Breast Cancer AJCC v6 and v7; Stage IIIA Breast Cancer AJCC v7; Stage IIIB Breast Cancer AJCC v7; Stage IIIC Breast Cancer AJCC v7,COMPLETED,National Cancer Institute (NCI),RANDOMIZED,2016-10-31,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,2.99,0.75,,1.13,VeryLow,Noise,Low,2016-10-31,"Docetaxel, Carboplatin, Trastuzumab, and Pertuzumab With or Without Estrogen Deprivation in Treating Patients With Hormone Receptor-Positive, HER2-Positive Operable or Locally Advanced Breast Cancer",National Cancer Institute (NCI),HER2-Positive Breast Carcinoma; Hormone Receptor-Positive Breast Carcinoma; Stage IB Breast Cancer AJCC v7; Stage IIA Breast Cancer AJCC v6 and v7; Stage IIB Breast Cancer AJCC v6 and v7; Stage IIIA Breast Cancer AJCC v7; Stage IIIB Breast Cancer AJCC v7; Stage IIIC Breast Cancer AJCC v7,315.0,Aromatase Inhibition Therapy; Carboplatin; Cytology Specimen Collection Procedure,-3.18,13.0,12.71,Low,,,,,,Low
ACHV,2025-09-29,Gainer,1.0,,Clinical Data,,,NCT06435221,,PHASE3,,,,,,"A Multicenter, Open-Label Study Assessing Long-Term Exposure With Cytisinicline 3 mg TID",PHASE3,479.0,Smoking Cessation; Vaping Cessation,COMPLETED,Achieve Life Sciences,,2025-09-29,242.7,4.56,48.1,14.0,14.83,46.9,15.375,none,,,,False,,5.77,0.17,,2.91,VeryLow,Noise,Low,2025-09-29,Safety Study of Cytisinicline in Adult Combustible and/or E-cigarette Smokers,Achieve Life Sciences,Smoking Cessation; Vaping Cessation,479.0,Cytisinicline,4.65,3.01,3.04,Low,,,,,,Low
LLY,2024-05-15,Gainer,3.19,,Clinical Data,,,NCT05275400,,PHASE3,,,,,,"A Phase 3, Multicenter, Randomized, Parallel-Design, Open-Label Trial to Evaluate the Efficacy and Safety of LY3209590 Compared With Insulin Degludec in Participants With Type 2 Diabetes Currently Treated With Basal Insulin (QWINT-3)",PHASE3,986.0,Type 2 Diabetes,COMPLETED,Eli Lilly and Company,RANDOMIZED,2024-05-15,992402.6,1051.99,7268.0,,0.75,84.7,1214.3448,buy,,,,False,,2.73,1.17,,1.59,VeryLow,Noise,Low,2024-05-15,A Study of Insulin Efsitora Alfa (LY3209590) Compared With Insulin Degludec in Participants With Type 2 Diabetes Currently Treated With Basal Insulin,Eli Lilly and Company,Type 2 Diabetes,986.0,Insulin Efsitora Alfa; Insulin Degludec,1.11,753.47,777.52,Low,,,,,,Low
PFE,2023-02-23,Loser,-0.19,,Clinical Data,,,NCT03329092,,PHASE3,,,,,,"A PHASE 3 PROSPECTIVE, RANDOMIZED, MULTICENTER, OPEN-LABEL, CENTRAL ASSESSOR-BLINDED, PARALLEL GROUP, COMPARATIVE STUDY TO DETERMINE THE EFFICACY, SAFETY AND TOLERABILITY OF AZTREONAM-AVIBACTAM (ATM-AVI) ±METRONIDAZOLE (MTZ) VERSUS MEROPENEM±COLISTIN (MER±COL) FOR THE TREATMENT OF SERIOUS INFECTIONS DUE TO GRAM NEGATIVE BACTERIA, INCLUDING METALLO-Β-LACTAMASE (MBL) - PRODUCING MULTIDRUG RESISTANT PATHOGENS, FOR WHICH THERE ARE LIMITED OR NO TREATMENT OPTIONS",PHASE3,422.0,Complicated Intra-abdominal Infection; Hosptial Acquired Pneumonia; Ventilator Associated Pneumonia,COMPLETED,Pfizer,RANDOMIZED,2023-02-23,157209.8,27.65,14986.0,,2.58,67.7,28.42577,hold,,Missing: opcf,,False,,1.59,0.12,,0.83,VeryLow,Noise,Low,2023-02-23,"A Study to Determine the Efficacy, Safety and Tolerability of Aztreonam-Avibactam (ATM-AVI) ± Metronidazole (MTZ) Versus Meropenem (MER) ± Colistin (COL) for the Treatment of Serious Infections Due to Gram Negative Bacteria.",Pfizer,Complicated Intra-abdominal Infection; Hosptial Acquired Pneumonia; Ventilator Associated Pneumonia,422.0,ATM-AVI; MTZ; MER,-1.49,35.36,35.3,Low,,,,,,Low
PFE,2024-03-12,Loser,-1.27,,Clinical Data,,,NCT05540522,,PHASE3,,,,,,"A PHASE 3, RANDOMIZED, OBSERVER-BLINDED STUDY TO EVALUATE THE EFFICACY, SAFETY, TOLERABILITY, AND IMMUNOGENICITY OF A MODIFIED RNA VACCINE AGAINST INFLUENZA COMPARED TO LICENSED INACTIVATED INFLUENZA VACCINE IN HEALTHY ADULTS 18 YEARS OF AGE OR OLDER",PHASE3,45789.0,"Influenza, Human",COMPLETED,Pfizer,RANDOMIZED,2024-03-12,157209.8,27.65,14986.0,,2.58,67.7,28.42577,hold,,Missing: opcf,,False,,2.24,0.57,,1.27,VeryLow,Noise,Low,2024-03-12,A Study to Evaluate a Modified RNA Vaccine Against Influenza in Adults 18 Years of Age or Older,Pfizer,"Influenza, Human",45789.0,Quadrivalent influenza modRNA vaccine; Quadrivalent influenza vaccine,-0.53,24.89,24.57,Low,,,,,,Low
MRK,2021-07-26,Loser,-0.39,,Clinical Data,,,NCT03898180,,PHASE3,,,,,,"A Phase 3, Randomized, Double-blind Study to Compare the Efficacy and Safety of Pembrolizumab (MK-3475) in Combination With Lenvatinib (E7080/MK-7902) Versus Pembrolizumab and Placebo as First Line Treatment for Locally Advanced or Metastatic Urothelial Carcinoma in Cisplatin-ineligible Participants Whose Tumors Express PD-L1, and in Participants Ineligible for Any Platinum-containing Chemotherapy Regardless of PD-L1 Expression (LEAP-011)",PHASE3,505.0,Urothelial Carcinoma,COMPLETED,Merck Sharp & Dohme LLC,RANDOMIZED,2021-07-26,306131.6,123.82,14565.0,,1.26,81.3,127.17857,buy,,,,False,,1.34,0.29,,0.53,VeryLow,Noise,Low,2021-07-26,Study of First-line Pembrolizumab (MK-3475) With Lenvatinib (MK-7902/E7080) in Urothelial Carcinoma Cisplatin-ineligible Participants Whose Tumors Express Programmed Cell Death-Ligand 1 and in Participants Ineligible for Platinum-containing Chemotherapy (MK-7902-011/E7080-G000-317/ LEAP-011),Merck Sharp & Dohme LLC,Urothelial Carcinoma,505.0,Pembrolizumab; Lenvatinib; Placebo for lenvatinib,0.4,67.31,67.05,Low,,,,,,Low
NRC,2023-01-27,Gainer,0.22,,Clinical Data,,,NCT02823145,,PHASE3,,,,,,An Open-Label Extension Trial to Assess the Long-Term Safety of ZX008 (Fenfluramine Hydrochloride HCl) Oral Solution as an Adjunctive Therapy in Children and Young Adults With Dravet Syndrome,PHASE3,375.0,Dravet Syndrome,COMPLETED,"Zogenix International Limited, Inc., a subsidiary of Zogenix, Inc.",,2023-01-27,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,2.57,0.09,,1.56,VeryLow,Noise,Low,2023-01-27,An Open-Label Extension Trial to Assess the Long-Term Safety of ZX008 (Fenfluramine Hydrochloride HCl) Oral Solution in Children and Young Adults With Dravet Syndrome,"Zogenix International Limited, Inc., a subsidiary of Zogenix, Inc.",Dravet Syndrome,375.0,ZX008 (Fenfluramine Hydrochloride),2.37,41.43,41.52,Low,,,,,,Low
BMY,2019-08-16,Gainer,2.69,,Clinical Data,,,NCT03215706,,PHASE3,,,,,,"A Phase 3, Randomized Study of Nivolumab Plus Ipilimumab in Combination With Chemotherapy vs Chemotherapy Alone as First Line Therapy in Stage IV Non-Small Cell Lung Cancer",PHASE3,719.0,Non-Small Cell Lung Cancer,COMPLETED,Bristol-Myers Squibb,RANDOMIZED,2019-08-16,127014.9,62.37,10673.0,,1.56,82.9,62.16,hold,,,,False,,2.32,1.16,,1.21,VeryLow,Noise,Low,2019-08-16,A Study of Nivolumab and Ipilimumab Combined With Chemotherapy Compared to Chemotherapy Alone in First Line NSCLC,Bristol-Myers Squibb,Non-Small Cell Lung Cancer,719.0,Ipilimumab; Nivolumab; Carboplatin,3.74,35.8,36.77,Low,,,,,,Low
MRK,2022-05-31,Loser,-1.13,,Clinical Data,,,NCT03040999,,PHASE3,,,,,,A Randomized Phase III Study of Pembrolizumab Given Concomitantly With Chemoradiation and as Maintenance Therapy Versus Chemoradiation Alone in Subjects With Locally Advanced Head and Neck Squamous Cell Carcinoma (KEYNOTE-412),PHASE3,804.0,Head and Neck Neoplasms,COMPLETED,Merck Sharp & Dohme LLC,RANDOMIZED,2022-05-31,306131.6,123.82,14565.0,,1.26,81.3,127.17857,buy,,,,False,,2.25,0.5,,0.95,VeryLow,Noise,Low,2022-05-31,Study of Pembrolizumab (MK-3475) or Placebo With Chemoradiation in Participants With Locally Advanced Head and Neck Squamous Cell Carcinoma (MK-3475-412/KEYNOTE-412),Merck Sharp & Dohme LLC,Head and Neck Neoplasms,804.0,Pembrolizumab; Placebo; Cisplatin,-2.08,83.03,82.1,Low,,,,,,Low
RHHBY,2024-12-15,Gainer,0.42,,Clinical Data,,,NCT04148911,,PHASE3,,,,,,"An Open-Label, Phase IIIb, Single Arm, Multicenter Safety Study of Atezolizumab (Tecentriq) Plus Nab-Paclitaxel in the Treatment of Unresectable Locally Advanced or Metastatic Triple-Negative Breast Cancer",PHASE3,184.0,Triple-Negative Breast Cancer,COMPLETED,Hoffmann-La Roche,,2024-12-15,383554.9,59.55,15486.0,,,0.8,57.43333,hold,,,,False,,1.28,0.33,,0.76,VeryLow,Noise,Low,2024-12-16,A Study of Atezolizumab Plus Nab-Paclitaxel in the Treatment of Unresectable Locally Advanced or Metastatic PD-L1-Positive Triple-Negative Breast Cancer,Hoffmann-La Roche,Triple-Negative Breast Cancer,184.0,Atezolizumab; Nab-Paclitaxel,1.27,34.25,34.4,Low,,,,,,Low
AXSM,2024-11-21,Gainer,3.79,,Clinical Data,,,NCT05557409,,PHASE3,,,,,,"ADVANCE-2: Addressing Dementia Via Agitation-Centered Evaluation 2: A Randomized, Double-blind, Placebo-controlled Trial to Assess the Efficacy and Safety of AXS-05 for the Treatment of Alzheimer's Disease Agitation",PHASE3,408.0,Agitation in Patients With Dementia of the Alzheimer's Type; Alzheimer Disease; Agitation,COMPLETED,"Axsome Therapeutics, Inc.",RANDOMIZED,2024-11-21,8383.5,163.89,322.9,41.0,6.34,75.9,222.46762,strong_buy,,,,False,,4.15,0.91,,1.75,VeryLow,Noise,Low,2024-11-21,A Study to Assess the Efficacy and Safety of AXS-05 in Subjects With Alzheimer's Disease Agitation,"Axsome Therapeutics, Inc.",Agitation in Patients With Dementia of the Alzheimer's Type; Alzheimer Disease; Agitation,408.0,AXS-05; Placebo,4.31,94.6,98.19,Low,,,,,,Low
PFE,2023-08-31,Loser,-1.45,,Clinical Data,,,NCT02684006,,PHASE3,,,,,,"A PHASE 3, MULTINATIONAL, RANDOMIZED, OPEN-LABEL, PARALLEL-ARM STUDY OF AVELUMAB (MSB0010718C) IN COMBINATION WITH AXITINIB (INLYTA(REGISTERED)) VERSUS SUNITINIB (SUTENT(REGISTERED)) MONOTHERAPY IN THE FIRST-LINE TREATMENT OF PATIENTS WITH ADVANCED RENAL CELL CARCINOMA",PHASE3,886.0,Renal Cell Cancer,COMPLETED,Pfizer,RANDOMIZED,2023-08-31,157209.8,27.65,14986.0,,2.58,67.7,28.42577,hold,,Missing: opcf,,False,,2.04,0.71,,0.78,VeryLow,Noise,Low,2023-08-31,A Study of Avelumab With Axitinib Versus Sunitinib In Advanced Renal Cell Cancer (JAVELIN Renal 101),Pfizer,Renal Cell Cancer,886.0,Avelumab (MSB0010718C); Axitinib (AG-013736); Sunitinib,-0.33,30.62,30.17,Low,,,,,,Low
NRC,2021-12-30,Loser,-0.69,,Clinical Data,,,NCT05871398,,PHASE3,,,,,,"The Efficacy of Potassium-competitive Acid Blocker (P-CAB) in Patients With Laryngopharyngeal Reflux Disease: a Double- Blind, Randomized, Placebo-controlled Pilot Study",PHASE3,36.0,Laryngopharyngeal Reflux Disease,COMPLETED,Pusan National University Hospital,RANDOMIZED,2021-12-30,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,3.08,0.22,,1.52,VeryLow,Noise,Low,2021-12-30,The Efficacy of Potassium-competitive Acid Blocker in Patients With Laryngopharyngeal Reflux Disease,Pusan National University Hospital,Laryngopharyngeal Reflux Disease,36.0,Tegoprazan; Placebo,-1.54,37.85,37.59,Low,,,,,,Low
MRK,2023-01-18,Loser,-1.5,,Clinical Data,,,NCT03820986,,PHASE3,,,,,,"A Phase 3 Randomized, Placebo-controlled Trial to Evaluate the Safety and Efficacy of Pembrolizumab (MK-3475) and Lenvatinib (E7080/MK-7902) Versus Pembrolizumab Alone as First-line Intervention in Participants With Advanced Melanoma (LEAP-003)",PHASE3,674.0,Malignant Melanoma,COMPLETED,Merck Sharp & Dohme LLC,RANDOMIZED,2023-01-18,306131.6,123.82,14565.0,,1.26,81.3,127.17857,buy,,,,False,,1.73,0.87,,0.75,VeryLow,Noise,Low,2023-01-18,Safety and Efficacy Study of Pembrolizumab (MK-3475) Combined With Lenvatinib (MK-7902/E7080) as First-line Intervention in Adults With Advance Melanoma (MK-7902-003/E7080-G000-312/LEAP-003),Merck Sharp & Dohme LLC,Malignant Melanoma,674.0,Pembrolizumab; Lenvatinib; Placebo for lenvatinib,-0.5,100.8,99.28,Low,,,,,,Low
PFE,2024-06-06,Loser,-2.54,,Clinical Data,,,NCT04935879,,PHASE3,,,,,,"A Randomized, Double-blind, Placebo-controlled, Multicenter Study to Assess the Safety and Efficacy of Inclacumab in Participants With Sickle Cell Disease Experiencing Vaso-occlusive Crises",PHASE3,241.0,Sickle Cell Disease; Vaso-occlusive Pain Episode in Sickle Cell Disease; Vaso-occlusive Crisis,COMPLETED,Pfizer,RANDOMIZED,2024-06-06,157209.8,27.65,14986.0,,2.58,67.7,28.42577,hold,,Missing: opcf,,False,,2.02,1.26,,1.35,VeryLow,Noise,Low,2024-06-06,A Study to Assess the Safety and Efficacy of Inclacumab in Participants With Sickle Cell Disease Experiencing Vaso-occlusive Crises,Pfizer,Sickle Cell Disease; Vaso-occlusive Pain Episode in Sickle Cell Disease; Vaso-occlusive Crisis,241.0,Inclacumab; Placebo,-3.28,26.32,25.65,Low,,,,,,Low
PFE,2025-04-29,Gainer,3.21,,Clinical Data,,,NCT03938792,,PHASE3,,,,,,An Open-Label Study in Adolescent and Adult Severe (Coagulation Factor Activity <1%) Hemophilia A Participants With or Without Inhibitors or Moderately Severe to Severe Hemophilia B Participants (Coagulation Factor Activity ≤2%) With or Without Inhibitors Comparing Standard Treatment to PF-06741086 Prophylaxis,PHASE3,189.0,Hemophilia A; Hemophilia B,COMPLETED,Pfizer,,2025-04-29,157209.8,27.65,14986.0,,2.58,67.7,28.42577,hold,,Missing: opcf,,False,,3.74,0.86,,1.92,VeryLow,Noise,Low,2025-04-29,Study of the Efficacy and Safety PF-06741086 in Adult and Teenage Participants With Severe Hemophilia A or Moderately Severe to Severe Hemophilia B,Pfizer,Hemophilia A; Hemophilia B,189.0,PF-06741086,5.9,21.49,22.18,Low,,,,,,Low
DBVT,2025-05-13,Gainer,8.49,,Clinical Data,,,NCT03859700,,PHASE3,,,,,,EPITOPE Open-label Extension Study to Evaluate the Long-term Clinical Benefit and Safety of DBV712 in Peanut-Allergic Children,PHASE3,304.0,Peanut Allergy,COMPLETED,DBV Technologies,,2025-05-13,1153.6,20.99,69.8,8.0,2.56,31.7,40.06598,buy,,,,False,,7.68,1.11,,3.82,VeryLow,Noise,Low,2025-05-13,Follow-up of the EPITOPE Study to Evaluate Long-term Efficacy and Safety of DBV712 in Young Children,DBV Technologies,Peanut Allergy,304.0,DBV712 250 mcg,13.33,10.13,10.99,Medium,,,,,,Low
MRK,2025-04-28,Gainer,0.54,,Clinical Data,,,NCT04938830,,PHASE3,,,,,,"A Phase 3, Multicenter, Randomized, Partially Blinded, Palivizumab- Controlled Study to Evaluate the Safety, Efficacy, and Pharmacokinetics of MK-1654 in Infants and Children at Increased Risk for Severe RSV Disease",PHASE3,1003.0,RSV Infection,COMPLETED,Merck Sharp & Dohme LLC,RANDOMIZED,2025-04-28,306131.6,123.82,14565.0,,1.26,81.3,127.17857,buy,,,,False,,4.11,0.13,,2.01,VeryLow,Noise,Low,2025-04-28,Clesrovimab (MK-1654) in Infants and Children at Increased Risk for Severe Respiratory Syncytial Virus (RSV) Disease (MK-1654-007),Merck Sharp & Dohme LLC,RSV Infection,1003.0,Clesrovimab; Palivizumab; Placebo,2.38,80.43,80.87,Low,,,,,,Low
RHHBY,2024-04-13,Loser,-0.03,,Clinical Data,,,NCT03367572,,PHASE3,,,,,,Netupitant/Palonosetron Hydrochloride and Dexamethasone With or Without Prochlorperazine or Olanzapine in Improving Chemotherapy-Induced Nausea and Vomiting in Patients With Breast Cancer,PHASE3,1363.0,Breast Carcinoma,COMPLETED,University of Rochester NCORP Research Base,RANDOMIZED,2024-04-13,383554.9,59.55,15486.0,,,0.8,57.43333,hold,,,,False,,1.57,0.02,,0.99,VeryLow,Noise,Low,2024-04-15,Treatment of Refractory Nausea and Vomiting in Patients With Breast Cancer,University of Rochester NCORP Research Base,Breast Carcinoma,1363.0,Dexamethasone; Laboratory Biomarker Analysis; Netupitant/Palonosetron Hydrochloride,-1.18,29.61,29.6,Low,,,,,,Low
VRDN,2024-07-15,Gainer,5.76,,Clinical Data,,,NCT05176639,,PHASE3,,,,,,"A Multiple Ascending Dose (MAD) Safety, Tolerability and Efficacy Study of Veligrotug (VRDN-001), a Humanized Monoclonal Antibody Directed Against the IGF-1 Receptor, in Normal Healthy Volunteers (NHV(s) and Subjects With Thyroid Eye Disease (TED)",PHASE3,113.0,Thyroid Eye Disease,COMPLETED,"Viridian Therapeutics, Inc.",RANDOMIZED,2024-07-15,2804.1,29.38,874.7,37.0,8.44,116.8,41.76471,strong_buy,,,,False,,5.02,1.15,,2.67,VeryLow,Noise,Low,2024-07-15,"A Safety, Tolerability and Efficacy Study of Veligrotug (VRDN 001) in Healthy Volunteers and Participants With Thyroid Eye Disease (TED) ( THRIVE )","Viridian Therapeutics, Inc.",Thyroid Eye Disease,113.0,VRDN-001 Phase 3 Cohort (THRIVE); VRDN-001 Placebo,14.97,13.89,14.69,Medium,,,,,,Low
NVS,2018-12-13,Gainer,0.31,,Clinical Data,,,NCT02471144,,PHASE3,,,,,,"A Randomized, Double-blind, Placebo- and Active Controlled Multicenter Trial to Demonstrate Efficacy of Subcutaneous Secukinumab Compared to Placebo and Etanercept (in a Single-blinded Arm) After Twelve Weeks of Treatment, and to Assess the Safety, Tolerability, and Long-term Efficacy in Subjects From 6 to Less Than 18 Years of Age With Severe Chronic Plaque Psoriasis",PHASE3,162.0,Chronic Severe Plaque-type Psoriasis,COMPLETED,Novartis Pharmaceuticals,RANDOMIZED,2018-12-13,325954.3,168.62,11533.0,,0.39,7.1,145.78,hold,,,,False,,1.95,0.16,,0.95,VeryLow,Noise,Low,2018-12-13,Pediatric Study in Children and Adolescents With Severe Plaque Psoriasis,Novartis Pharmaceuticals,Chronic Severe Plaque-type Psoriasis,162.0,Experimental : Secukinumab low dose; Experimental: Secukinumab high dose; Placebo Comparator: Secukinumab Placebo,-0.84,60.64,60.83,Low,,,,,,Low
LLY,2025-11-14,Gainer,0.38,,Clinical Data,,,NCT05931367,,PHASE3,,,,,,"A Phase 3 Study to Investigate the Efficacy and Safety of LY3437943 Once Weekly in Participants Who Have Obesity or Overweight and Osteoarthritis of the Knee: A Randomized, Double-Blind, Placebo-Controlled Trial",PHASE3,445.0,Obesity; Overweight; Osteo Arthritis Knee,COMPLETED,Eli Lilly and Company,RANDOMIZED,2025-11-14,992402.6,1051.99,7268.0,,0.75,84.7,1214.3448,buy,,,,False,,3.26,0.12,,1.76,VeryLow,Noise,Low,2025-11-14,A Study of Retatrutide (LY3437943) Once Weekly in Participants Who Have Obesity or Overweight and Osteoarthritis of the Knee,Eli Lilly and Company,Obesity; Overweight; Osteo Arthritis Knee,445.0,Retatrutide; Placebo,0.03,1019.67,1023.57,Low,,,,,,Low
RHHBY,2019-11-15,Gainer,0.51,,Clinical Data,,,NCT03125902,,PHASE3,,,,,,"A Phase III, Multicenter, Randomised, Double-Blind, Placebo-Controlled Study of Atezolizumab (Anti-Pd-L1 Antibody) in Combination With Paclitaxel Compared With Placebo With Paclitaxel for Patients With Previously Untreated Inoperable Locally Advanced or Metastatic Triple Negative Breast Cancer",PHASE3,653.0,Triple-Negative Breast Cancer,COMPLETED,Hoffmann-La Roche,RANDOMIZED,2019-11-15,383554.9,59.55,15486.0,,,0.8,57.43333,hold,,,,False,,0.76,0.67,,0.63,VeryLow,Noise,Low,2019-11-15,A Study of Atezolizumab and Paclitaxel Versus Placebo and Paclitaxel in Participants With Previously Untreated Locally Advanced or Metastatic Triple Negative Breast Cancer (TNBC),Hoffmann-La Roche,Triple-Negative Breast Cancer,653.0,"Atezolizumab (MPDL3280A), an engineered anti-PDL1 antibody; Atezolizumab Placebo; Paclitaxel",1.85,30.6,30.76,Low,,,,,,Low
NVS,2021-08-11,Gainer,0.24,,Clinical Data,,,NCT03867201,,PHASE3,,,,,,"A 12-week Phase 3, Randomized, Double-blind, Placebo Controlled Study to Evaluate the Efficacy and Safety of Once Monthly Subcutaneous Erenumab 70 mg in Adult Chronic Migraine Patients",PHASE3,557.0,Migraine,COMPLETED,Novartis Pharmaceuticals,RANDOMIZED,2021-08-11,325954.3,168.62,11533.0,,0.39,7.1,145.78,hold,,,,False,,0.98,0.24,,0.59,VeryLow,Noise,Low,2021-08-11,Study of Efficacy and Safety of Erenumab in Adult Chronic Migraine Patients,Novartis Pharmaceuticals,Migraine,557.0,Erenumab; Placebo,0.65,78.85,79.04,Low,,,,,,Low
LLY,2025-11-21,Gainer,1.57,,Clinical Data,,,NCT06584916,,PHASE3,,,,,,"A Phase 3b, Randomized, Double-Blind, Placebo-Controlled Study to Evaluate the Efficacy and Safety of Orforglipron Once Daily Versus Placebo for Maintenance of Body Weight Reduction in Participants Who Have Obesity or Overweight With Weight-Related Comorbidities",PHASE3,376.0,Obesity; Overweight,COMPLETED,Eli Lilly and Company,RANDOMIZED,2025-11-21,992402.6,1051.99,7268.0,,0.75,84.7,1214.3448,buy,,,,False,,3.33,0.47,,1.64,VeryLow,Noise,Low,2025-11-21,A Study of Orforglipron for the Maintenance of Body Weight Reduction in Participants Who Have Obesity or Overweight With Weight-Related Comorbidities (ATTAIN-MAINTAIN),Eli Lilly and Company,Obesity; Overweight,376.0,Orforglipron; Placebo,2.58,1041.55,1057.93,Low,,,,,,Low
AZN,2025-04-07,Loser,-3.9,,Clinical Data,,,NCT04931563,,PHASE3,,,,,,"A Multicentre, Randomised, Double-blind, Placebo-controlled, Phase III Study Evaluating the Efficacy and Safety of Anifrolumab in Asian Participants With Active Systemic Lupus Erythematosus",PHASE3,277.0,Active Systemic Lupus Erythematosus,COMPLETED,AstraZeneca,RANDOMIZED,2025-04-07,323156.6,208.45,5719.0,,0.16,26.6,164.65556,buy,,,,False,,2.53,1.54,,1.43,VeryLow,Low,Low,2025-04-07,Anifrolumab Asian PhIII Efficacy Study for Systemic Lupus Erythematosus (SLE),AstraZeneca,Active Systemic Lupus Erythematosus,277.0,Anifrolumab; placebo,-5.2,134.57,129.32,Low,,,,,,Low
AZN,2025-07-28,Loser,-1.14,,Clinical Data,,,NCT04053634,,PHASE3,,,,,,"A Multicenter, Randomized, Double-blind, Chronic-dosing, Parallel-group, Placebo-controlled Phase 3 Study to Evaluate the Efficacy and Safety of Benralizumab 100 mg in Patients With Moderate to Very Severe Chronic Obstructive Pulmonary Disease (COPD) With a History of Frequent COPD Exacerbations and Elevated Peripheral Blood Eosinophils (RESOLUTE)",PHASE3,689.0,Chronic Obstructive Pulmonary Disease,COMPLETED,AstraZeneca,RANDOMIZED,2025-07-28,323156.6,208.45,5719.0,,0.16,26.6,164.65556,buy,,,,False,,1.91,0.6,,1.28,VeryLow,Noise,Low,2025-07-28,Efficacy and Safety of Benralizumab in Moderate to Very Severe Chronic Obstructive Pulmonary Disease (COPD) With a History of Frequent Exacerbations,AstraZeneca,Chronic Obstructive Pulmonary Disease,689.0,Benralizumab; Placebo,1.82,142.83,141.2,Low,,,,,,Low
MRNA,2024-05-10,Loser,-4.39,,Clinical Data,,,NCT06354998,,PHASE3,,,,,,"Randomized, Observer-Blind, Active-Controlled, Clinical Trial to Assess the Immunogenicity of an Investigational mRNA-1273.815 COVID-19 Vaccine in Previously Vaccinated Adults",PHASE3,217.0,SARS-CoV-2,COMPLETED,"ModernaTX, Inc.",RANDOMIZED,2024-05-10,20931.6,53.57,5799.0,37.0,22.2,77.5,42.25,hold,,,,False,,4.46,0.98,,1.97,VeryLow,Noise,Low,2024-05-10,A Study of an Investigational mRNA-1273.815 COVID-19 Vaccine in Previously Vaccinated Adults,"ModernaTX, Inc.",SARS-CoV-2,217.0,Investigational mRNA-1273.815; Licensed Spikevax Vaccine,2.43,122.69,117.31,Low,,,,,,Low
