ticker,event_date,market_cap_m,move_pct,close,volume,atr_pct,normalized_move,event_type,catalyst_type,abs_move
XERS,2024-01-10,1015.5,16.18,2.8,11396600,6.15,2.63,Gainer,,16.18
JANX,2023-01-12,818.6,16.18,17.45,46800,,,Gainer,,16.18
IXHL,2025-04-10,50.6,-16.18,17.1,3367,23.36,0.69,Loser,,16.18
ALT,2024-08-19,539.7,16.18,7.54,4462400,7.3,2.22,Gainer,,16.18
KZIA,2024-12-18,95.8,-16.18,14.25,28320,20.83,0.78,Loser,,16.18
HYFT,2025-09-22,52.8,16.18,2.01,2443300,13.56,1.19,Gainer,,16.18
GLUE,2024-02-15,1353.3,16.18,5.53,224100,8.71,1.86,Gainer,,16.18
NNNN,2025-06-18,1130.6,16.18,11.56,95600,5.74,2.82,Gainer,,16.18
PRLD,2025-11-24,173.5,-16.17,1.4,577700,13.24,1.22,Loser,,16.17
SCLX,2023-12-13,57.7,16.16,40.25,25889,13.77,1.17,Gainer,,16.16
CLYM,2024-09-25,487.5,-16.16,5.5,5350200,14.34,1.13,Loser,,16.16
ORGO,2025-11-10,407.4,16.16,6.54,4327900,6.2,2.61,Gainer,,16.16
STTK,2024-08-05,248.1,-16.16,3.06,378400,10.74,1.51,Loser,,16.16
TLSA,2024-12-19,184.5,-16.16,0.83,821700,10.84,1.49,Loser,,16.16
EYPT,2023-09-11,1453.7,16.15,11.65,843900,11.97,1.35,Gainer,,16.15
DNTH,2023-12-04,2385.5,-16.15,9.45,34300,5.98,2.7,Loser,,16.15
PEPG,2023-03-27,427.6,-16.15,12.77,58900,17.43,0.93,Loser,,16.15
DMAC,2024-12-23,414.0,-16.15,5.38,202900,9.31,1.73,Loser,,16.15
FHTX,2025-11-04,332.7,-16.15,3.53,490400,11.05,1.46,Loser,,16.15
HYFT,2025-10-31,52.8,16.15,1.87,1130000,8.51,1.9,Gainer,,16.15
CRVS,2023-12-11,1529.6,-16.15,1.61,550000,10.17,1.59,Loser,,16.15
CNTB,2023-11-07,138.1,16.15,1.87,137700,15.74,1.03,Gainer,,16.15
ADAG,2023-03-10,139.5,-16.15,1.35,42000,10.38,1.56,Loser,,16.15
ZBIO,2024-11-21,1414.4,-16.14,10.44,273500,23.65,0.68,Loser,,16.14
ZNTL,2025-01-16,154.8,-16.14,2.39,3443000,11.73,1.38,Loser,,16.14
ONMD,2024-10-08,52.2,16.14,0.77,291600,9.52,1.7,Gainer,,16.14
PVLA,2023-08-22,1598.2,16.14,29.36,103599,8.51,1.9,Gainer,,16.14
XTNT,2023-07-03,79.8,-16.13,0.78,85200,10.81,1.49,Loser,,16.13
IVA,2025-01-23,1348.2,16.13,2.52,34600,3.48,4.63,Gainer,,16.13
MIRA,2023-11-21,53.2,-16.13,3.9,313800,16.64,0.97,Loser,,16.13
RZLT,2023-03-17,307.2,-16.13,1.82,139900,13.01,1.24,Loser,,16.13
QTTB,2025-10-07,56.1,16.13,2.52,1884800,6.55,2.46,Gainer,,16.13
PVLA,2025-07-22,1598.2,16.13,36.0,644900,5.39,2.99,Gainer,,16.13
CRDL,2023-01-11,113.9,16.13,0.72,145700,,,Gainer,,16.13
ARCT,2023-03-31,233.8,16.13,23.97,1069600,6.14,2.63,Gainer,,16.13
ONMD,2025-06-25,52.2,-16.13,0.57,5592500,16.27,0.99,Loser,,16.13
FBRX,2025-05-28,378.6,-16.13,9.67,172400,13.54,1.19,Loser,,16.13
CBIO,2024-04-30,368.1,16.13,180.0,14503,11.71,1.38,Gainer,,16.13
LAB,2024-08-15,434.6,16.13,1.8,3830500,13.13,1.23,Gainer,,16.13
SOPH,2024-03-04,305.3,16.12,5.62,161300,7.33,2.2,Gainer,,16.12
FBRX,2025-12-18,378.6,16.12,28.74,408000,8.56,1.88,Gainer,,16.12
OLMA,2025-09-26,1939.9,16.12,9.51,1408800,6.72,2.4,Gainer,,16.12
TNYA,2023-02-17,121.6,16.12,3.17,318900,8.45,1.91,Gainer,,16.12
TLX,2025-08-28,2426.8,-16.12,10.15,1291800,6.86,2.35,Loser,,16.12
FDMT,2025-10-08,551.9,16.11,9.66,1223600,6.59,2.44,Gainer,,16.11
AVXL,2024-12-05,410.5,-16.11,7.6,2500000,10.8,1.49,Loser,,16.11
IMDX,2024-12-30,172.4,16.11,2.45,347700,6.69,2.41,Gainer,,16.11
WHWK,2025-01-13,165.4,-16.11,3.02,441700,13.42,1.2,Loser,,16.11
COEP,2024-12-18,69.3,-16.11,3.54,151170,14.93,1.08,Loser,,16.11
MCRB,2025-05-08,79.1,-16.1,6.95,221400,16.21,0.99,Loser,,16.1
OM,2024-09-27,63.9,16.1,9.19,90927,11.26,1.43,Gainer,,16.1
PTGX,2024-06-05,5756.4,16.1,34.03,1232400,4.62,3.49,Gainer,,16.1
SCLX,2025-10-02,57.7,-16.1,17.35,476700,22.22,0.72,Loser,,16.1
HRMY,2023-01-09,1643.8,-16.1,45.02,2524800,,,Loser,,16.1
EWTX,2023-12-19,3222.6,16.1,9.16,564500,6.06,2.66,Gainer,,16.1
IMTX,2025-11-12,1386.2,16.1,10.67,1452400,5.67,2.84,Gainer,,16.1
PYXS,2024-10-18,91.5,16.1,3.75,1669800,5.11,3.15,Gainer,,16.1
ARQT,2023-10-18,3303.6,-16.1,3.23,1238900,17.2,0.94,Loser,,16.1
IFRX,2025-09-18,62.3,16.1,1.37,833700,16.37,0.98,Gainer,,16.1
ONMD,2025-10-09,52.2,16.09,2.67,3776300,14.22,1.13,Gainer,,16.09
ABSI,2024-06-20,412.0,-16.09,2.92,3968800,13.93,1.15,Loser,,16.09
GANX,2024-12-04,100.4,16.09,1.84,524700,11.82,1.36,Gainer,,16.09
AURA,2023-11-03,374.0,16.09,11.98,147200,7.69,2.09,Gainer,,16.09
DWTX,2023-04-28,91.4,-16.09,18.25,67932,23.4,0.69,Loser,,16.09
INDV,2025-07-31,4090.8,16.09,20.2,24098600,4.0,4.03,Gainer,,16.09
VSTM,2023-06-15,430.8,16.09,10.82,738800,18.7,0.86,Gainer,,16.09
AVTX,2025-09-17,324.0,16.09,11.33,928000,9.57,1.68,Gainer,,16.09
IBIO,2025-02-12,97.4,16.09,3.68,259100,9.06,1.77,Gainer,,16.09
OCGN,2024-03-07,595.7,16.09,1.01,7808200,15.62,1.03,Gainer,,16.09
TMDX,2024-12-03,4964.2,-16.09,71.44,4653800,8.13,1.98,Loser,,16.09
ASRT,2023-04-25,74.8,-16.09,80.55,606620,7.41,2.17,Loser,,16.09
CRBP,2023-04-19,150.4,-16.08,10.07,346000,12.92,1.24,Loser,,16.08
GNLX,2024-10-28,133.3,16.08,2.96,256800,9.05,1.78,Gainer,,16.08
ARCT,2023-11-15,233.8,16.08,22.52,1653900,7.41,2.17,Gainer,,16.08
NVCT,2024-03-19,234.7,-16.08,8.77,185300,15.93,1.01,Loser,,16.08
SRZN,2023-11-21,238.3,-16.08,6.03,15213,14.96,1.07,Loser,,16.08
CLLS,2023-07-24,390.3,-16.08,2.4,183000,8.59,1.87,Loser,,16.08
FATE,2023-11-14,170.7,16.08,2.31,2131700,10.36,1.55,Gainer,,16.08
ARTV,2025-09-05,142.9,16.08,3.61,128800,8.46,1.9,Gainer,,16.08
LONA,2025-10-21,52.6,16.08,4.26,122700,6.42,2.51,Gainer,,16.08
ALEC,2023-08-07,265.2,-16.08,7.36,1329400,7.68,2.09,Loser,,16.08
XTNT,2023-08-08,79.8,16.07,1.3,456500,7.47,2.15,Gainer,,16.07
VSTM,2025-07-25,430.8,16.07,6.14,6762500,6.22,2.58,Gainer,,16.07
IRD,2023-04-21,286.9,-16.07,5.17,2046600,13.14,1.22,Loser,,16.07
CNTB,2024-03-15,138.1,16.07,1.3,161900,10.77,1.49,Gainer,,16.07
EVO,2024-11-22,1218.0,-16.07,4.49,638700,10.96,1.47,Loser,,16.07
SCLX,2023-08-07,57.7,-16.07,157.15,22949,12.29,1.31,Loser,,16.07
NERV,2025-10-22,285.6,-16.07,5.38,3806500,20.03,0.8,Loser,,16.07
RIGL,2024-02-22,630.6,16.07,13.0,233960,6.98,2.3,Gainer,,16.07
YI,2024-09-17,68.6,16.07,0.65,184900,12.42,1.29,Gainer,,16.07
CRDF,2024-12-18,130.7,-16.07,4.49,3440800,12.66,1.27,Loser,,16.07
TECX,2024-01-30,438.9,-16.06,13.8,370933,7.33,2.19,Loser,,16.06
SANA,2024-03-04,1121.4,-16.06,9.46,5047100,11.35,1.41,Loser,,16.06
ARVN,2023-01-09,974.3,-16.06,28.58,2181900,,,Loser,,16.06
CABA,2025-10-14,319.6,16.06,2.89,5902900,11.81,1.36,Gainer,,16.06
KLRS,2023-11-14,195.6,16.06,36.57,38030,9.79,1.64,Gainer,,16.06
HRMY,2024-10-29,1643.8,16.06,41.49,1316300,3.18,5.05,Gainer,,16.06
TNYA,2024-02-08,121.6,16.06,5.13,1938000,12.18,1.32,Gainer,,16.06
RPID,2025-01-15,191.9,16.06,1.26,901100,9.68,1.66,Gainer,,16.06
MGX,2024-12-13,57.1,-16.06,3.24,2411800,16.18,0.99,Loser,,16.06
SRZN,2023-02-13,238.3,16.05,19.84,128807,9.06,1.77,Gainer,,16.05
RPID,2025-11-11,191.9,16.05,3.76,248600,6.86,2.34,Gainer,,16.05
ABSI,2023-07-12,412.0,16.05,1.88,1689200,7.59,2.11,Gainer,,16.05
PRME,2025-05-19,834.0,-16.04,1.34,9655700,14.5,1.11,Loser,,16.04
IVVD,2025-01-03,476.6,16.04,0.56,1127000,11.76,1.36,Gainer,,16.04
ESLA,2025-04-23,51.3,16.04,1.02,673500,11.61,1.38,Gainer,,16.04
NERV,2025-07-16,285.6,16.04,2.11,128400,6.06,2.65,Gainer,,16.04
RANI,2025-05-12,168.0,-16.03,0.61,919200,17.27,0.93,Loser,,16.03
RLMD,2024-02-01,334.4,16.03,4.56,700400,6.31,2.54,Gainer,,16.03
IRWD,2024-12-09,556.4,16.03,3.98,2597500,7.59,2.11,Gainer,,16.03
CCCC,2023-11-06,261.7,16.03,1.81,653300,10.87,1.47,Gainer,,16.03
CPIX,2025-06-24,73.6,-16.03,3.3,184000,16.32,0.98,Loser,,16.03
AGL,2023-03-02,244.3,16.03,24.47,7662700,3.99,4.02,Gainer,,16.03
ATAI,2023-10-05,1318.5,16.03,1.52,1225300,6.37,2.52,Gainer,,16.03
ALXO,2024-12-05,276.8,16.03,1.81,1751600,7.86,2.04,Gainer,,16.03
ALXO,2025-01-03,276.8,16.03,1.81,1142600,12.64,1.27,Gainer,,16.03
SCLX,2023-04-21,57.7,-16.03,359.45,14763,21.93,0.73,Loser,,16.03
SAVA,2024-08-09,110.1,-16.03,21.85,4215000,24.38,0.66,Loser,,16.03
CTMX,2025-04-04,909.9,-16.02,0.46,2045200,11.83,1.35,Loser,,16.02
LPCN,2024-06-21,55.3,16.02,8.98,90800,12.39,1.29,Gainer,,16.02
STTK,2025-10-20,248.1,16.02,2.1,399700,11.22,1.43,Gainer,,16.02
TSHA,2023-04-28,1240.9,16.02,0.77,373800,11.4,1.4,Gainer,,16.02
HURA,2024-12-16,94.3,-16.02,4.14,552100,24.2,0.66,Loser,,16.02
NBP,2025-10-08,378.2,16.02,5.07,5679300,7.55,2.12,Gainer,,16.02
RIGL,2025-01-17,630.6,16.02,20.13,584500,6.65,2.41,Gainer,,16.02
NRC,2025-10-28,303.8,16.02,13.14,273200,4.57,3.51,Gainer,,16.02
ANVS,2023-12-04,71.0,16.02,9.85,433000,8.08,1.98,Gainer,,16.02
IKT,2023-07-05,248.6,-16.01,2.99,102500,13.76,1.16,Loser,,16.01
CBIO,2025-06-17,368.1,-16.01,13.27,18800,16.93,0.95,Loser,,16.01
KOD,2024-03-26,1636.1,16.01,7.1,2158100,8.39,1.91,Gainer,,16.01
LNTH,2024-05-02,5093.4,16.01,78.18,3707000,3.67,4.37,Gainer,,16.01
LPCN,2024-06-14,55.3,16.01,9.49,164700,5.05,3.17,Gainer,,16.01
ALMS,2025-07-23,3702.1,16.01,3.84,1295900,6.0,2.67,Gainer,,16.01
MIST,2025-11-17,145.6,16.0,2.32,9453900,6.15,2.6,Gainer,,16.0
AQST,2024-03-15,488.0,16.0,6.09,6320500,11.94,1.34,Gainer,,16.0
KLRS,2025-03-25,195.6,-16.0,8.82,12000,14.19,1.13,Loser,,16.0
ABSI,2023-06-20,412.0,16.0,2.03,1943500,7.0,2.29,Gainer,,16.0
NRXS,2025-05-12,63.9,16.0,2.32,36200,12.97,1.23,Gainer,,16.0
KZIA,2025-02-07,95.8,-16.0,6.3,92280,23.07,0.69,Loser,,16.0
DRUG,2023-08-10,820.4,-16.0,2.52,443500,30.16,0.53,Loser,,16.0
VSTM,2025-03-06,430.8,16.0,6.96,2259000,5.21,3.07,Gainer,,16.0
IMA,2023-12-06,75.1,16.0,20.88,23625,9.9,1.62,Gainer,,16.0
ONMD,2025-11-06,52.2,-16.0,1.47,398800,17.53,0.91,Loser,,16.0
CBIO,2025-01-30,368.1,16.0,29.0,10944,7.14,2.24,Gainer,,16.0
ENLV,2025-08-19,273.0,-16.0,1.05,2931200,20.3,0.79,Loser,,16.0
PCVX,2023-04-17,8965.0,16.0,42.34,3539700,4.6,3.48,Gainer,,16.0
TECX,2023-05-01,438.9,-16.0,10.08,94775,11.65,1.37,Loser,,16.0
SYRE,2023-01-05,3378.0,15.99,12.88,40160,,,Gainer,,15.99
MAIA,2023-12-15,83.7,15.99,1.03,423200,9.42,1.7,Gainer,,15.99
ADCT,2023-11-07,507.9,-15.99,0.73,438300,13.48,1.19,Loser,,15.99
INBX,2025-10-22,1078.1,-15.99,31.52,370100,8.78,1.82,Loser,,15.99
EOLS,2023-05-10,278.7,15.99,10.52,1786600,5.07,3.15,Gainer,,15.99
IVA,2024-02-16,1348.2,-15.99,3.31,84200,6.49,2.46,Loser,,15.99
ORGO,2023-05-24,407.4,15.99,3.99,2877400,8.12,1.97,Gainer,,15.99
AXGN,2025-12-04,1591.9,15.99,32.86,3165400,4.95,3.23,Gainer,,15.99
MLTX,2023-11-07,1240.5,15.98,42.16,2098200,10.67,1.5,Gainer,,15.98
MENS,2025-07-14,162.7,15.98,11.61,82700,11.64,1.37,Gainer,,15.98
BNTC,2025-02-14,373.4,15.98,11.25,43100,6.5,2.46,Gainer,,15.98
CTNM,2024-11-19,560.4,-15.98,13.3,157300,9.08,1.76,Loser,,15.98
TVGN,2024-02-20,53.2,-15.98,7.99,49000,29.36,0.54,Loser,,15.98
CHRS,2023-01-04,249.6,15.98,9.87,3874000,,,Gainer,,15.98
ABSI,2024-12-12,412.0,-15.98,3.68,6601000,9.99,1.6,Loser,,15.98
GNLX,2023-06-26,133.3,-15.98,28.7,73900,12.75,1.25,Loser,,15.98
ARDX,2025-01-13,1591.5,15.98,5.88,10119500,6.33,2.52,Gainer,,15.98
IBRX,2024-10-28,9633.0,15.98,6.17,30950100,9.54,1.67,Gainer,,15.98
ADAG,2025-08-18,139.5,15.98,1.96,198900,18.09,0.88,Gainer,,15.98
CRBP,2023-11-09,150.4,-15.97,3.21,47500,17.47,0.91,Loser,,15.97
TCRX,2023-12-14,60.2,-15.97,5.0,206600,15.95,1.0,Loser,,15.97
ELVN,2024-05-02,1762.0,15.97,20.99,221400,7.89,2.02,Gainer,,15.97
COEP,2024-12-04,69.3,-15.97,4.0,85155,9.36,1.71,Loser,,15.97
JBIO,2024-06-27,731.3,15.97,56.95,103957,152.48,0.1,Gainer,,15.97
CTMX,2025-05-15,909.9,-15.97,2.0,9166000,15.97,1.0,Loser,,15.97
IMNM,2025-10-15,2411.9,15.96,16.35,2106100,6.77,2.36,Gainer,,15.96
ELVN,2023-02-23,1762.0,15.96,25.28,67925,7.74,2.06,Gainer,,15.96
EQ,2024-08-23,110.8,15.96,1.09,314400,7.08,2.25,Gainer,,15.96
ONMD,2024-02-15,52.2,-15.96,0.75,162500,54.05,0.3,Loser,,15.96
EBS,2025-11-03,434.8,-15.95,10.49,2861100,9.0,1.77,Loser,,15.95
ELTX,2024-04-22,224.2,15.95,9.74,68100,10.86,1.47,Gainer,,15.95
KALA,2023-03-08,346.3,15.95,21.81,5384300,11.56,1.38,Gainer,,15.95
SANA,2025-04-03,1121.4,-15.95,1.37,6776600,19.3,0.83,Loser,,15.95
TARA,2024-12-02,340.8,-15.95,2.53,317700,9.36,1.7,Loser,,15.95
UNCY,2024-03-01,148.9,15.94,16.0,52030,13.01,1.23,Gainer,,15.94
LXRX,2024-01-23,614.3,15.94,1.6,4211400,7.72,2.06,Gainer,,15.94
ABCL,2025-04-11,1080.6,15.94,2.4,5362400,7.97,2.0,Gainer,,15.94
SVRA,2023-03-10,1224.9,-15.94,2.11,797700,7.71,2.07,Loser,,15.94
ALEC,2023-12-14,265.2,15.94,8.0,2096700,6.4,2.49,Gainer,,15.94
BYSI,2025-06-11,55.5,15.94,2.91,192600,6.7,2.38,Gainer,,15.94
AVXL,2024-10-31,410.5,15.94,6.62,5850700,5.81,2.74,Gainer,,15.94
PTHS,2025-10-14,85.3,15.93,26.83,12000,8.24,1.93,Gainer,,15.93
ONMD,2024-07-29,52.2,15.93,1.15,2195300,12.68,1.26,Gainer,,15.93
CADL,2025-04-09,288.2,15.93,5.09,1637000,13.22,1.2,Gainer,,15.93
ALLO,2025-05-14,624.7,-15.93,0.95,13058600,16.47,0.97,Loser,,15.93
IBRX,2023-04-27,9633.0,15.93,2.62,4317400,10.69,1.49,Gainer,,15.93
IMNM,2024-01-22,2411.9,15.93,15.65,637300,8.0,1.99,Gainer,,15.93
SCLX,2023-10-09,57.7,15.92,63.7,63537,10.6,1.5,Gainer,,15.92
CRDF,2025-03-12,130.7,15.92,4.15,2834600,9.93,1.6,Gainer,,15.92
ONCY,2023-11-09,121.6,-15.92,1.32,985700,9.63,1.65,Loser,,15.92
TRDA,2023-01-26,456.0,-15.92,11.67,59400,10.98,1.45,Loser,,15.92
RXRX,2024-12-23,1913.0,15.92,6.99,20889100,11.35,1.4,Gainer,,15.92
PRME,2024-07-16,834.0,15.92,6.7,1573800,6.91,2.3,Gainer,,15.92
ADAG,2025-08-15,139.5,-15.92,1.69,412900,19.8,0.8,Loser,,15.92
YI,2024-12-23,68.6,-15.91,0.74,150700,10.52,1.51,Loser,,15.91
PGEN,2023-03-29,1341.0,15.91,1.02,2466500,9.24,1.72,Gainer,,15.91
ESLA,2025-04-03,51.3,15.91,0.94,169600,11.66,1.36,Gainer,,15.91
KALA,2025-12-03,346.3,-15.91,0.93,7451500,20.49,0.78,Loser,,15.91
GRCE,2024-02-15,66.4,15.91,3.06,91200,6.63,2.4,Gainer,,15.91
GNLX,2023-04-25,133.3,-15.91,24.68,70700,11.68,1.36,Loser,,15.91
VKTX,2023-12-04,3910.4,15.91,15.08,8174200,6.38,2.49,Gainer,,15.91
ANVS,2025-06-24,71.0,15.91,3.06,835900,11.02,1.44,Gainer,,15.91
FATE,2023-09-18,170.7,15.91,2.55,7890900,8.01,1.99,Gainer,,15.91
UNCY,2023-08-07,148.9,-15.9,9.84,22500,7.7,2.06,Loser,,15.9
MENS,2025-12-23,162.7,-15.9,4.02,1885600,103.8,0.15,Loser,,15.9
CNTX,2023-10-04,206.7,-15.9,1.17,35000,14.9,1.07,Loser,,15.9
SCLX,2023-01-23,57.7,-15.9,333.2,24009,,,Loser,,15.9
VRCA,2024-11-11,87.5,15.9,9.62,122200,18.12,0.88,Gainer,,15.9
ETON,2024-01-08,455.6,15.9,5.03,213700,6.28,2.53,Gainer,,15.9
ZLAB,2025-06-04,2154.0,15.9,36.08,2024100,4.51,3.53,Gainer,,15.9
IKT,2025-08-12,248.6,15.89,1.75,167800,8.96,1.77,Gainer,,15.89
CNTX,2023-05-19,206.7,15.89,0.65,148400,10.21,1.56,Gainer,,15.89
TNGX,2024-09-09,1500.3,-15.89,9.16,5182100,9.87,1.61,Loser,,15.89
NEOG,2024-06-04,2442.8,15.89,15.9,4845200,3.84,4.14,Gainer,,15.89
CNTB,2024-04-08,138.1,-15.89,1.8,373600,17.35,0.92,Loser,,15.89
MCRB,2023-11-14,79.1,15.89,24.8,127390,19.21,0.83,Gainer,,15.89
GLTO,2023-03-13,1781.9,15.88,49.25,1136,10.95,1.45,Gainer,,15.88
CNTN,2023-11-22,200.4,-15.88,45.3,4660,31.71,0.5,Loser,,15.88
SANA,2025-12-04,1121.4,15.88,5.18,11176700,8.58,1.85,Gainer,,15.88
BNTC,2024-03-01,373.4,15.88,5.62,63100,6.41,2.48,Gainer,,15.88
ARQT,2025-02-12,3303.6,15.88,13.21,7537900,7.57,2.1,Gainer,,15.88
URGN,2023-02-03,1015.8,-15.88,9.27,141400,9.75,1.63,Loser,,15.88
SPRB,2024-06-20,58.8,-15.87,2981.25,262,6.66,2.38,Loser,,15.87
AGEN,2023-11-14,120.4,15.87,14.6,738030,11.45,1.39,Gainer,,15.87
IMUX,2023-12-14,122.7,15.87,1.46,650500,5.72,2.77,Gainer,,15.87
TECX,2024-09-24,438.9,15.87,24.24,260200,4.38,3.62,Gainer,,15.87
EDAP,2025-12-17,163.4,-15.87,2.65,96700,9.62,1.65,Loser,,15.87
GRAL,2025-10-08,2075.0,15.87,72.79,1210700,7.13,2.23,Gainer,,15.87
ABUS,2024-04-03,896.2,15.87,2.92,12477300,4.99,3.18,Gainer,,15.87
LXRX,2025-05-14,614.3,-15.87,0.53,6132000,13.07,1.21,Loser,,15.87
NVCT,2023-10-16,234.7,15.87,10.73,60000,10.79,1.47,Gainer,,15.87
MIRM,2023-12-18,5526.3,-15.87,29.39,3333800,6.14,2.58,Loser,,15.87
CNTB,2025-07-29,138.1,-15.87,1.75,271700,20.07,0.79,Loser,,15.87
NKTR,2025-06-11,1930.0,-15.86,9.55,501500,14.38,1.1,Loser,,15.86
TCRX,2025-06-24,60.2,15.86,1.68,587700,9.25,1.71,Gainer,,15.86
NAUT,2025-10-24,305.7,-15.86,1.22,801100,13.99,1.13,Loser,,15.86
AGEN,2023-04-17,120.4,15.86,32.97,396957,7.65,2.07,Gainer,,15.86
MCRB,2025-11-19,79.1,15.86,28.63,957200,8.07,1.97,Gainer,,15.86
EBS,2023-03-17,434.8,-15.85,8.12,3400100,9.56,1.66,Loser,,15.85
KZIA,2023-01-10,95.8,15.85,47.5,4588,,,Gainer,,15.85
REPL,2023-11-07,631.7,-15.85,10.83,1267000,10.38,1.53,Loser,,15.85
LXRX,2025-06-30,614.3,15.85,0.95,8948900,8.05,1.97,Gainer,,15.85
BGM,2024-04-12,222.7,15.85,3.8,609840,12.1,1.31,Gainer,,15.85
ASMB,2023-04-13,472.0,15.85,11.4,70408,8.12,1.95,Gainer,,15.85
ALT,2025-07-02,539.7,15.84,4.9,14705200,18.82,0.84,Gainer,,15.84
HCM,2023-08-07,2588.0,-15.84,13.87,260800,8.26,1.92,Loser,,15.84
LXRX,2024-08-02,614.3,-15.84,1.7,5586000,11.76,1.35,Loser,,15.84
ARVN,2024-06-03,974.3,-15.84,27.89,1716100,8.05,1.97,Loser,,15.84
OKYO,2025-05-20,87.8,15.84,1.85,101800,7.1,2.23,Gainer,,15.84
COGT,2024-11-05,6305.7,-15.84,9.99,5309700,7.65,2.07,Loser,,15.84
NERV,2023-05-09,285.6,15.84,6.8,732200,12.58,1.26,Gainer,,15.84
SGMO,2025-03-18,160.7,-15.84,0.85,11734700,13.45,1.18,Loser,,15.84
CDNA,2024-10-15,998.5,-15.84,26.35,2122400,9.13,1.73,Loser,,15.84
ASRT,2024-11-08,74.8,-15.84,12.75,299353,8.07,1.96,Loser,,15.84
TGTX,2023-03-10,4777.1,-15.84,14.08,9808300,8.84,1.79,Loser,,15.84
SLGL,2024-08-22,255.4,15.83,6.95,98060,8.29,1.91,Gainer,,15.83
ANL,2025-12-05,290.0,-15.83,1.01,57600,15.79,1.0,Loser,,15.83
GERN,2025-08-06,1072.4,15.83,1.39,28417700,6.12,2.59,Gainer,,15.83
GRCE,2024-01-17,66.4,-15.83,2.18,87600,13.4,1.18,Loser,,15.83
TENX,2023-11-16,74.9,-15.83,33.6,92903,23.11,0.68,Loser,,15.83
ANRO,2024-02-12,611.7,-15.83,13.93,459000,,,Loser,,15.83
NVAX,2025-08-07,1647.7,15.83,8.78,17692800,6.04,2.62,Gainer,,15.83
AARD,2025-09-15,271.9,15.83,9.95,563600,7.76,2.04,Gainer,,15.83
MXCT,2024-12-09,86.5,15.83,4.17,990300,5.32,2.98,Gainer,,15.83
AUPH,2025-09-29,1868.2,-15.83,11.06,7831300,5.7,2.78,Loser,,15.83
TRVI,2024-12-13,1528.5,15.83,4.17,4224100,8.61,1.84,Gainer,,15.83
STOK,2024-05-20,2079.6,15.83,16.1,1330300,6.02,2.63,Gainer,,15.83
ACAD,2023-09-28,4155.1,-15.83,21.53,6983100,5.94,2.66,Loser,,15.83
VERA,2023-06-12,2895.6,15.83,9.0,3891700,8.48,1.87,Gainer,,15.83
NKTX,2023-12-28,191.8,15.83,6.22,2106600,7.13,2.22,Gainer,,15.83
BHC,2025-08-11,2201.5,15.83,6.66,9496600,5.52,2.87,Gainer,,15.83
NGNE,2025-06-03,363.9,15.83,20.56,422500,10.2,1.55,Gainer,,15.83
SRZN,2024-04-30,238.3,15.82,10.76,19500,9.2,1.72,Gainer,,15.82
RZLT,2025-12-22,307.2,15.82,2.05,10967000,62.05,0.25,Gainer,,15.82
IBIO,2023-03-09,97.4,-15.82,33.0,69305,25.24,0.63,Loser,,15.82
RLMD,2024-12-03,334.4,-15.81,2.77,203300,9.53,1.66,Loser,,15.81
ELTX,2025-01-22,224.2,15.81,7.47,65800,6.17,2.56,Gainer,,15.81
SANA,2025-03-26,1121.4,-15.81,1.81,4576300,15.39,1.03,Loser,,15.81
NAUT,2025-04-03,305.7,-15.81,0.75,251500,11.93,1.33,Loser,,15.81
ZYME,2023-01-13,1773.5,15.8,10.04,1641900,,,Gainer,,15.8
SANA,2025-01-16,1121.4,-15.8,3.25,13277800,25.0,0.63,Loser,,15.8
KALA,2023-03-07,346.3,-15.8,18.81,1227000,11.34,1.39,Loser,,15.8
NRXP,2025-01-23,55.1,-15.8,2.93,1085700,34.09,0.46,Loser,,15.8
IXHL,2024-03-14,50.6,-15.8,92.7,6867,31.58,0.5,Loser,,15.8
MBX,2025-02-14,1461.6,15.8,10.41,243000,14.26,1.11,Gainer,,15.8
CMPX,2023-01-18,1004.9,-15.8,4.21,335100,,,Loser,,15.8
EVMN,2025-12-08,819.6,-15.8,18.44,118900,9.47,1.67,Loser,,15.8
VALN,2023-06-20,963.5,15.79,16.98,58100,5.1,3.1,Gainer,,15.79
SPRB,2025-07-18,58.8,15.79,618.75,26,12.4,1.27,Gainer,,15.79
WVE,2023-08-03,2587.6,15.79,5.06,561400,5.12,3.08,Gainer,,15.79
EBS,2024-02-27,434.8,15.79,3.3,5187700,11.52,1.37,Gainer,,15.79
PALI,2025-01-06,264.1,15.79,2.2,1183400,10.62,1.49,Gainer,,15.79
IMMX,2023-05-01,427.3,15.79,2.86,1061900,8.27,1.91,Gainer,,15.79
PRLD,2023-04-03,173.5,15.79,6.6,80900,11.54,1.37,Gainer,,15.79
QTI,2025-05-20,71.6,-15.79,12.0,13107,12.5,1.26,Loser,,15.79
IVVD,2025-05-15,476.6,-15.79,0.7,2945300,17.18,0.92,Loser,,15.79
MNKD,2023-05-10,1007.2,15.79,4.4,6366900,4.69,3.37,Gainer,,15.79
BYSI,2024-04-15,55.5,-15.79,1.76,75200,19.43,0.81,Loser,,15.79
KZIA,2023-10-11,95.8,-15.79,40.0,5686,10.54,1.5,Loser,,15.79
KZIA,2024-07-17,95.8,15.79,33.0,480062,33.23,0.48,Gainer,,15.79
CGEN,2023-01-05,170.4,15.79,0.88,849000,,,Gainer,,15.79
