ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_days_to_primary_completion,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_active_not_recruiting_flag,feat_blinded_flag,feat_cns_flag,feat_completed_flag,feat_oncology_flag,feat_open_label_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_rare_disease_flag,feat_recent_asset_event_flag,feat_recent_company_event_flag,feat_recent_completion_flag,feat_small_trial_flag,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Respiratory,feat_completion_recency_bucket_far_180_plus,feat_completion_recency_bucket_imminent_0_30,feat_completion_recency_bucket_medium_91_180,feat_completion_recency_bucket_near1_90,feat_completion_recency_bucket_past,feat_completion_recency_bucket_unknown,split
PFE,2014-12-05,Palbociclib,NCT01942135,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,861.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2014-12-08,Bortezomib,NCT01381692,0,1,0.0,0.1095,7,0.0,0.2773,0.0,155.0,38.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2014-12-31,Asparaginase,NCT00720109,0,1,0.0,0.1095,8,0.0,0.2773,0.0,155.0,23.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2015-01-29,Sunitinib,NCT01621568,0,1,0.0,0.0135,9,2283.0,0.2773,0.0,155.0,29.0,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
BMY,2015-02-05,Nivolumab,NCT01673867,0,4,0.0,0.1095,8,0.0,0.2773,0.0,80.0,80.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2015-03-10,Herceptin,NCT01566721,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2015-03-10,Dinutuximab,NCT02484443,0,1,0.0,0.0135,10,1848.0,0.2773,0.0,155.0,40.0,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
BMY,2015-03-12,Abatacept,NCT01844518,0,1,0.0,0.084,9,0.0,0.2773,0.0,155.0,35.0,0.0,0,0,1.0,0,1,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,train
GILD,2015-03-16,E/C/F/TAF,NCT01815736,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
RHHBY,2015-04-02,Interferon beta-1a,NCT01247324,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,23.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
BMY,2015-04-03,Nivolumab,NCT01783938,0,5,0.0,0.1095,10,0.0,0.2773,0.0,57.0,22.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
BMY,2015-05-06,Nivolumab,NCT01668784,0,6,0.0,0.1095,11,0.0,0.2773,0.0,33.0,33.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2015-05-12,Interferon beta-1a,NCT01412333,0,2,0.0,0.1095,3,0.0,0.2773,0.0,40.0,40.0,0.0,0,1,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2015-06-01,Laboratory Biomarker Analysis,NCT01199263,0,2,0.0,0.1095,11,0.0,0.2773,0.0,678.0,83.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2015-06-29,Axitinib (AG-013736),NCT01967576,0,1,0.0,0.1095,12,0.0,0.2773,0.0,155.0,28.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2015-06-30,Eribulin Mesylate,NCT02097238,0,1,0.0,0.1095,13,0.0,0.2773,0.0,155.0,1.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
PFE,2015-06-30,Crizotinib,NCT01639001,0,1,0.0,0.1095,3,0.0,0.2773,0.0,155.0,207.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2015-07-09,peginterferon alfa-2a [Pegasys],NCT01519960,0,1,0.0,0.1095,4,0.0,0.2773,0.0,155.0,58.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
BMY,2015-07-14,Abatacept,NCT01860976,0,2,0.0,0.1095,12,0.0,0.2773,0.0,124.0,69.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,train
RHHBY,2015-07-23,Ocrelizumab,NCT01194570,0,1,0.0,0.1095,5,0.0,0.2773,0.0,155.0,14.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2015-07-30,Bortezomib,NCT01142401,0,2,0.0,0.1095,14,0.0,0.2773,0.0,234.0,30.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
PFE,2015-07-31,Crizotinib,NCT01945021,0,2,0.0,0.1095,4,0.0,0.2773,0.0,31.0,31.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
NRC,2015-08-27,Laboratory Biomarker Analysis,NCT00326898,0,3,0.0,0.1095,15,0.0,0.2773,0.0,87.0,28.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
SNY,2015-08-30,Vandetanib (SAR390530),NCT01876784,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,2097.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
LLY,2015-09-28,Abemaciclib,NCT01739309,0,1,0.0,0.1095,6,0.0,0.2773,0.0,155.0,776.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NVS,2015-09-29,Best Available Therapy,NCT02038036,0,1,0.0,0.1095,7,0.0,0.2773,0.0,155.0,305.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
GILD,2015-09-30,TAF,NCT01940341,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,198.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2015-09-30,Fludarabine,NCT00924326,0,1,0.0,0.1095,16,0.0,0.2773,0.0,155.0,34.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
MRK,2015-09-30,Pembrolizumab,NCT01905657,0,1,0.0,0.1095,3,0.0,0.2773,0.0,155.0,1614.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NVS,2015-10-01,Dabrafenib,NCT01336634,0,1,0.0,0.1095,8,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
NRC,2015-10-02,Bevacizumab,NCT01609790,0,1,0.0,0.1095,17,0.0,0.2773,0.0,155.0,2.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2015-10-22,Rilpivirine,NCT01709084,0,1,0.0,0.1095,18,0.0,0.2773,0.0,155.0,20.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
BMY,2015-11-06,Nivolumab,NCT02105636,0,7,0.0,0.1095,13,0.0,0.2773,0.0,184.0,115.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2015-11-14,Allogeneic Hematopoietic Stem Cell Transplantation,NCT01168219,0,1,0.0,0.1095,19,0.0,0.2773,0.0,155.0,23.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
GILD,2015-11-16,TAF,NCT01940471,0,2,0.0,0.1095,3,0.0,0.2773,0.0,47.0,47.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2015-12-06,3-Dimensional Conformal Radiation Therapy,NCT01062425,0,1,0.0,0.1095,20,0.0,0.2773,0.0,155.0,22.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NVS,2015-12-17,Everolimus,NCT01698918,0,2,0.0,0.1095,9,0.0,0.2773,0.0,384.0,77.0,0.0,0,0,1.0,1,1,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2015-12-21,Quercetin,NCT00065676,0,1,0.0,0.1095,21,0.0,0.2773,0.0,155.0,15.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
NRC,2016-01-02,LMB-2,NCT00924170,0,1,0.0,0.1095,22,0.0,0.2773,0.0,155.0,12.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2016-01-11,Docosahexaenoic Acid,NCT01849250,0,1,0.0,0.1095,23,0.0,0.2773,0.0,155.0,9.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
SNY,2016-01-20,Sarilumab,NCT02332590,0,1,0.0,0.1095,3,0.0,0.2773,0.0,155.0,143.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
AZN,2016-01-27,Selumetinib 75 mg,NCT01750281,0,1,0.0,0.1095,3,0.0,0.2773,0.0,155.0,2133.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2016-02-01,Obinutuzumab,NCT01332968,0,1,0.0,0.1095,6,0.0,0.2773,0.0,155.0,193.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2016-02-05,Bevacizumab,NCT01390948,0,1,0.0,0.1095,7,0.0,0.2773,0.0,155.0,4.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
BMY,2016-02-16,BMS-936558,NCT01721746,0,1,0.0,0.1095,14,0.0,0.2773,0.0,155.0,102.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2016-03-03,5-Fluorouracil,NCT02132949,0,1,0.0,0.1095,8,0.0,0.2773,0.0,155.0,27.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NVS,2016-03-11,Lapatinib,NCT01160211,0,2,0.0,0.1095,10,0.0,0.2773,0.0,826.0,85.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
ABBV,2016-03-18,Cyclophosphamide,NCT02032277,0,1,0.0,0.1095,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
AZN,2016-04-04,Olaparib,NCT01924533,0,2,0.0,0.0177,4,0.0,0.2773,0.0,2593.0,68.0,0.0,1,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
BMY,2016-04-08,Nivolumab,NCT02038933,0,8,0.0,0.1095,15,0.0,0.2773,0.0,154.0,52.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
AZN,2016-04-14,AZD6094,NCT02127710,0,1,0.0,0.1095,5,0.0,0.2773,0.0,155.0,10.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
AZN,2016-04-15,Chemotherapy,NCT02151981,0,1,0.0,0.0177,6,0.0,0.2773,0.0,155.0,1.0,0.0,0,0,1.0,1,1,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
BMY,2016-04-15,Nivolumab,NCT02387996,0,9,0.0,0.1095,16,0.0,0.2773,0.0,7.0,7.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
MRK,2016-04-22,pembrolizumab,NCT02255097,0,1,0.0,0.1095,4,0.0,0.2773,0.0,155.0,205.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
MRK,2016-05-09,Pembrolizumab,NCT02142738,0,2,0.0,0.1095,5,0.0,0.2773,0.0,222.0,17.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2016-06-01,VSVG-ZEBOV,NCT02344407,0,1,0.0,0.1095,24,0.0,0.2773,0.0,155.0,142.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
NVS,2016-06-01,nilotinib,NCT01844765,0,1,0.0,0.1095,11,0.0,0.2773,0.0,155.0,82.0,0.0,0,0,1.0,1,1,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
AZN,2016-06-03,MEDI4736,NCT02087423,0,1,0.0,0.0177,7,0.0,0.2773,0.0,155.0,49.0,0.0,0,0,1.0,1,1,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
MRK,2016-06-04,Pembrolizumab,NCT02775435,0,3,0.0,0.0476,6,668.0,0.2773,0.0,26.0,26.0,0.0,1,0,1.0,1,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
NVS,2016-06-05,Nilotinib followed by treatment-free,NCT01784068,0,1,0.0,0.0354,12,-5.0,0.2773,0.0,155.0,4.0,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
PFE,2016-06-05,PD-0332991,NCT01740427,0,1,0.0,0.0953,5,-100.0,0.2773,0.0,155.0,310.0,0.0,1,0,1.0,1,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
NRC,2016-06-05,Bortezomib,NCT01420926,0,3,0.0,0.1095,25,0.0,0.2773,0.0,311.0,4.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NVS,2016-06-10,INC280,NCT01610336,0,1,0.0,0.1095,13,0.0,0.2773,0.0,155.0,5.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
BMY,2016-07-01,Nivolumab,NCT02041533,0,10,0.0,0.1095,17,0.0,0.2773,0.0,77.0,77.0,0.0,0,0,1.0,1,1,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2016-07-10,Carfilzomib,NCT01402284,0,1,0.0,0.1095,26,0.0,0.2773,0.0,155.0,35.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
PFE,2016-07-29,Dacomitinib (PF-00299804),NCT01774721,0,1,0.0,0.1095,6,0.0,0.2773,0.0,155.0,54.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
PFE,2016-08-11,Bosutinib,NCT02130557,0,1,0.0,0.1095,7,0.0,0.2773,0.0,155.0,13.0,0.0,0,0,1.0,1,1,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2016-08-11,Rituximab (R),NCT00114738,0,1,0.0,0.1095,27,0.0,0.2773,0.0,155.0,32.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
AMGN,2016-08-23,Talimogene laherparepvec,NCT01740297,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,686.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2016-08-24,Anti-Tac(Fv)-PE38 (LMB-2) Immunotoxin,NCT00321555,0,1,0.0,0.1095,28,0.0,0.2773,0.0,155.0,13.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
PFE,2016-08-24,PF-05280014,NCT01989676,0,1,0.0,0.1095,8,0.0,0.2773,0.0,155.0,13.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NVS,2016-08-25,BAF312,NCT01665144,0,1,0.0,0.0354,14,-118.0,0.2773,0.0,155.0,76.0,0.0,1,1,1.0,0,1,0.0,0.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
AZN,2016-09-26,MEDI4736,NCT02319044,0,2,0.0,0.1095,8,0.0,0.2773,0.0,115.0,115.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NVS,2016-10-31,Ceritinib,NCT01828112,0,1,0.0,0.0354,15,-279.0,0.2773,0.0,155.0,67.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
MRK,2016-11-07,Pembrolizumab,NCT02039674,0,4,0.0,0.1095,8,0.0,0.2773,0.0,156.0,61.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
PFE,2016-11-09,LGX818,NCT01909453,0,1,0.0,0.0953,9,0.0,0.2773,0.0,155.0,77.0,0.0,0,0,1.0,1,1,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2016-11-12,Cyclophosphamide,NCT01193842,0,1,0.0,0.1095,30,0.0,0.2773,0.0,155.0,18.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2016-12-31,BIBW 2992,NCT01156545,0,1,0.0,0.1095,31,0.0,0.2773,0.0,155.0,49.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
MRK,2017-01-05,Doravirine,NCT02275780,0,1,0.0,0.0476,9,-98.0,0.2773,0.0,155.0,59.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
BMY,2017-01-16,Abatacept,NCT02504268,0,3,0.0,0.1095,18,0.0,0.2773,0.0,552.0,199.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
LLY,2017-01-17,Ramucirumab,NCT02314117,0,1,0.0,0.1095,7,0.0,0.2773,0.0,155.0,477.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
AZN,2017-01-28,AZD5363 when combined with weekly paclitaxel.,NCT01625286,0,1,0.0,0.1095,9,0.0,0.2773,0.0,155.0,124.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
NRC,2017-01-30,Sorafenib Tosylate,NCT00390325,0,1,0.0,0.1095,32,0.0,0.2773,0.0,155.0,30.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
BMY,2017-02-09,Lenalidomide,NCT02272803,0,2,0.0,0.1095,19,0.0,0.2773,0.0,891.0,24.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2017-02-14,23-PPV,NCT02545868,0,1,0.0,0.1095,10,0.0,0.2773,0.0,155.0,112.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
LLY,2017-03-16,Galcanezumab,NCT02614261,0,1,0.0,0.1095,8,0.0,0.2773,0.0,155.0,58.0,0.0,0,1,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
LLY,2017-03-31,Abemaciclib,NCT02450539,0,2,0.0,0.1095,9,0.0,0.2773,0.0,550.0,15.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
ABBV,2017-04-03,Placebo,NCT02706847,0,1,0.0,0.1095,2,0.0,0.2773,0.0,155.0,381.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
RHHBY,2017-04-09,Alectinib,NCT02075840,0,1,0.0,0.0404,11,-59.0,0.2773,0.0,155.0,54.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
ABBV,2017-04-19,Veliparib,NCT02163694,0,1,0.0,0.0128,3,716.0,0.2773,0.0,155.0,16.0,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,train
BMY,2017-04-20,Nivolumab 3 mg/kg IV,NCT02714218,0,1,0.0,0.1095,20,0.0,0.2773,0.0,155.0,70.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
ABBV,2017-04-21,Placebo,NCT02675426,0,2,0.0,0.1095,4,0.0,0.2773,0.0,18.0,2.0,0.0,0,0,1.0,0,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
LLY,2017-04-21,Ramucirumab,NCT02426125,0,2,0.0,0.1095,10,0.0,0.2773,0.0,94.0,21.0,0.0,0,0,1.0,1,0,1.0,1.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
RHHBY,2017-05-08,Bendamustine,NCT02005471,0,1,0.0,0.1095,12,0.0,0.2773,0.0,155.0,29.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,train
GILD,2017-05-09,ABC/DTG/3TC,NCT02607930,0,1,0.0,0.1095,4,0.0,0.2773,0.0,155.0,540.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
GILD,2017-05-12,DTG,NCT02607956,0,1,0.0,0.1095,5,0.0,0.2773,0.0,155.0,3.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,train
