ticker,event_date,move_pct,atr_pct,normalized_move,event_type,market_cap_m,match_type,catalyst_type
ARQT,2020-04-01,-13.36,23.44,0.57,Loser,3303.6,unmatched,
SABS,2022-05-09,-13.36,13.88,0.96,Loser,195.2,unmatched,
NKTR,2021-02-17,13.36,5.79,2.31,Gainer,1930.0,unmatched,
DVAX,2020-03-12,-13.36,15.81,0.84,Loser,1820.1,unmatched,
GALT,2021-04-12,-13.36,10.46,1.28,Loser,192.1,unmatched,
CGTX,2022-05-02,13.36,11.44,1.17,Gainer,96.2,unmatched,
CNTB,2021-03-31,13.36,,,Gainer,138.1,unmatched,
CLDX,2019-02-15,13.35,22.66,0.59,Gainer,1999.5,unmatched,
ANIX,2018-02-02,-13.35,20.86,0.64,Loser,99.5,unmatched,
IPHA,2020-01-02,13.35,3.78,3.54,Gainer,160.7,unmatched,
EQ,2019-11-14,13.35,11.53,1.16,Gainer,110.8,unmatched,
INMD,2020-07-14,13.35,6.07,2.2,Gainer,871.2,unmatched,
SRRK,2022-08-30,-13.35,11.1,1.2,Loser,4515.9,unmatched,
CPRX,2022-12-20,13.35,5.72,2.34,Gainer,2836.8,unmatched,
ARVN,2020-05-14,-13.35,10.09,1.32,Loser,974.3,unmatched,
NKTR,2019-10-08,-13.34,6.8,1.96,Loser,1930.0,unmatched,
NVAX,2020-08-24,-13.34,13.53,0.99,Loser,1647.7,unmatched,
QIPT,2019-01-29,13.34,2.11,6.32,Gainer,161.4,unmatched,
ANVS,2021-05-17,13.34,10.44,1.28,Gainer,71.0,unmatched,
EOLS,2018-07-11,13.34,9.96,1.34,Gainer,278.7,unmatched,
IMA,2021-07-16,13.34,9.14,1.46,Gainer,75.1,unmatched,
ANNX,2021-01-15,13.34,8.69,1.53,Gainer,834.7,unmatched,
LQDA,2019-04-25,13.34,8.49,1.57,Gainer,2698.6,unmatched,
RANI,2021-10-27,13.34,6.22,2.14,Gainer,168.0,unmatched,
BNTC,2020-04-22,-13.34,14.45,0.92,Loser,373.4,unmatched,
SPRO,2019-06-27,-13.34,8.73,1.53,Loser,122.3,unmatched,
SLS,2021-06-23,13.34,7.91,1.69,Gainer,839.5,unmatched,
ARQT,2020-05-18,13.34,8.34,1.6,Gainer,3303.6,unmatched,
ENTX,2020-05-07,13.33,12.78,1.04,Gainer,63.7,unmatched,
STXS,2019-12-19,13.33,4.8,2.78,Gainer,201.6,unmatched,
LQDA,2020-02-27,-13.33,10.96,1.22,Loser,2698.6,unmatched,
JBIO,2022-11-10,13.33,10.02,1.33,Gainer,731.3,unmatched,
IMDX,2018-03-22,-13.33,21.79,0.61,Loser,172.4,unmatched,
SLS,2018-10-19,-13.33,16.28,0.82,Loser,839.5,unmatched,
MREO,2022-02-15,13.33,9.16,1.46,Gainer,59.0,unmatched,
CELC,2020-05-15,13.33,10.89,1.22,Gainer,5169.0,unmatched,
CADL,2022-03-16,13.33,12.12,1.1,Gainer,288.2,unmatched,
IBIO,2022-12-16,-13.33,39.87,0.33,Loser,97.4,unmatched,
SLNO,2020-03-26,13.33,16.65,0.8,Gainer,2098.5,unmatched,
PMN,2020-08-04,-13.33,8.46,1.58,Loser,50.6,unmatched,
SPRB,2022-11-16,13.33,12.21,1.09,Gainer,58.8,unmatched,
GYRE,2020-03-24,13.33,11.4,1.17,Gainer,793.8,unmatched,
PALI,2019-06-06,-13.33,11.67,1.14,Loser,264.1,unmatched,
AGIO,2022-09-08,13.33,6.3,2.12,Gainer,1771.2,unmatched,
AVXL,2022-12-12,13.33,14.74,0.9,Gainer,410.5,unmatched,
PMN,2021-08-24,13.33,8.53,1.56,Gainer,50.6,unmatched,
IBIO,2019-11-18,-13.33,31.92,0.42,Loser,97.4,unmatched,
IBIO,2019-11-14,13.33,27.94,0.48,Gainer,97.4,unmatched,
OGI,2020-02-14,13.33,7.08,1.88,Gainer,193.6,unmatched,
BDTX,2022-01-11,13.33,8.5,1.57,Gainer,140.7,unmatched,
LIVN,2018-05-31,13.33,2.35,5.68,Gainer,3855.2,unmatched,
RZLT,2018-07-02,13.33,6.78,1.97,Gainer,307.2,unmatched,
DMAC,2019-10-16,13.33,11.96,1.11,Gainer,414.0,unmatched,
PMN,2021-03-30,13.33,8.24,1.62,Gainer,50.6,unmatched,
EQ,2022-06-30,13.33,9.75,1.37,Gainer,110.8,unmatched,
XTNT,2020-08-04,-13.33,10.72,1.24,Loser,79.8,unmatched,
ARMP,2018-11-14,-13.33,10.96,1.22,Loser,391.7,unmatched,
PMN,2019-10-22,13.33,9.71,1.37,Gainer,50.6,unmatched,
PYPD,2022-03-02,13.33,7.11,1.88,Gainer,77.4,unmatched,
HURA,2019-11-25,-13.33,13.86,0.96,Loser,94.3,unmatched,
RLMD,2018-06-25,-13.33,10.91,1.22,Loser,334.4,unmatched,
LAB,2022-08-02,13.33,7.32,1.82,Gainer,434.6,unmatched,
PGEN,2022-06-07,13.33,9.25,1.44,Gainer,1341.0,unmatched,
CDNA,2020-01-13,13.33,4.42,3.01,Gainer,998.5,unmatched,
HURA,2018-12-17,-13.33,13.71,0.97,Loser,94.3,unmatched,
RNAC,2020-04-09,13.33,17.26,0.77,Gainer,197.4,unmatched,
ABEO,2022-05-27,13.33,15.0,0.89,Gainer,277.5,unmatched,
AKBA,2019-11-29,13.33,7.12,1.87,Gainer,347.6,unmatched,
MSLE,2020-12-30,-13.33,11.03,1.21,Loser,256.9,unmatched,
ACHV,2019-11-08,-13.33,11.98,1.11,Loser,242.7,unmatched,
PMN,2021-05-24,13.33,6.76,1.97,Gainer,50.6,unmatched,
EOLS,2018-03-27,-13.33,8.27,1.61,Loser,278.7,unmatched,
MSLE,2021-01-26,13.33,10.74,1.24,Gainer,256.9,unmatched,
CDNA,2018-12-21,-13.33,10.68,1.25,Loser,998.5,unmatched,
STXS,2022-05-27,13.33,7.31,1.82,Gainer,201.6,unmatched,
AUPH,2022-07-01,13.33,8.27,1.61,Gainer,1868.2,unmatched,
CRMD,2018-10-24,-13.33,29.86,0.45,Loser,561.8,unmatched,
PMN,2019-12-27,-13.33,10.0,1.33,Loser,50.6,unmatched,
EOLS,2022-09-07,13.33,5.27,2.53,Gainer,278.7,unmatched,
RLMD,2018-06-13,-13.33,11.15,1.2,Loser,334.4,unmatched,
GALT,2019-01-07,13.33,9.83,1.36,Gainer,192.1,unmatched,
VRDN,2020-11-06,-13.33,14.96,0.89,Loser,2804.1,unmatched,
IBIO,2022-06-22,13.33,9.71,1.37,Gainer,97.4,unmatched,
IMNM,2022-11-17,-13.32,10.03,1.33,Loser,2411.9,unmatched,
KLRS,2020-12-24,-13.32,12.55,1.06,Loser,195.6,unmatched,
RARE,2022-07-19,-13.32,7.23,1.84,Loser,2260.2,unmatched,
MNKD,2022-05-23,13.32,7.35,1.81,Gainer,1007.2,unmatched,
XTNT,2018-09-19,13.32,8.46,1.57,Gainer,79.8,unmatched,
ALKS,2020-03-16,-13.32,10.25,1.3,Loser,4970.0,unmatched,
ORMP,2021-03-22,13.32,8.43,1.58,Gainer,136.1,unmatched,
ALVO,2022-06-17,-13.32,,,Loser,1243.3,unmatched,
CRMD,2021-02-18,13.32,8.51,1.57,Gainer,561.8,unmatched,
TWST,2020-03-17,13.32,15.44,0.86,Gainer,2876.7,unmatched,
TARS,2020-12-15,-13.32,9.44,1.41,Loser,3213.9,unmatched,
FATE,2022-01-31,13.32,9.84,1.35,Gainer,170.7,unmatched,
FBRX,2020-03-03,-13.32,17.3,0.77,Loser,378.6,unmatched,
EYPT,2021-03-01,13.32,10.28,1.3,Gainer,1453.7,unmatched,
CRSP,2022-06-13,-13.32,8.22,1.62,Loser,5772.6,unmatched,
IBRX,2021-03-26,-13.31,15.69,0.85,Loser,9633.0,unmatched,
IBRX,2021-04-06,-13.31,20.28,0.66,Loser,9633.0,unmatched,
UNCY,2022-10-05,13.31,9.61,1.38,Gainer,148.9,unmatched,
TNYA,2021-09-17,-13.31,13.71,0.97,Loser,121.6,unmatched,
IMUX,2019-08-28,13.31,5.9,2.26,Gainer,122.7,unmatched,
VANI,2021-03-23,-13.31,26.41,0.5,Loser,99.9,unmatched,
TRVI,2022-04-26,-13.31,14.56,0.91,Loser,1528.5,unmatched,
DWTX,2021-11-30,13.31,9.4,1.41,Gainer,91.4,unmatched,
MLTX,2022-07-26,13.31,8.5,1.57,Gainer,1240.5,unmatched,
EQ,2020-03-23,-13.31,22.32,0.6,Loser,110.8,unmatched,
CDNA,2020-03-04,13.31,6.99,1.9,Gainer,998.5,unmatched,
AGEN,2019-11-06,13.31,4.49,2.96,Gainer,120.4,unmatched,
ACHV,2018-06-22,13.31,23.46,0.57,Gainer,242.7,unmatched,
VTVT,2020-03-09,-13.31,17.2,0.77,Loser,150.3,unmatched,
TWST,2021-01-19,13.31,7.02,1.9,Gainer,2876.7,unmatched,
CTMX,2021-12-06,-13.31,6.48,2.05,Loser,909.9,unmatched,
ENTX,2021-02-23,-13.3,11.96,1.11,Loser,63.7,unmatched,
TERN,2021-08-04,13.3,8.03,1.66,Gainer,4581.3,unmatched,
TVTX,2021-05-26,-13.3,8.22,1.62,Loser,2665.4,unmatched,
PTGX,2022-12-13,13.3,4.73,2.81,Gainer,5756.4,unmatched,
ARCT,2020-07-14,13.3,8.0,1.66,Gainer,233.8,unmatched,
PRTC,2021-12-07,13.3,5.28,2.52,Gainer,405.3,unmatched,
RNAC,2019-03-08,13.3,9.73,1.37,Gainer,197.4,unmatched,
CTKB,2021-07-28,13.3,,,Gainer,572.8,unmatched,
CABA,2022-05-18,-13.3,13.61,0.98,Loser,319.6,unmatched,
CHRS,2019-07-08,-13.3,6.0,2.22,Loser,249.6,unmatched,
CLDX,2020-07-29,-13.3,10.24,1.3,Loser,1999.5,unmatched,
HURA,2022-05-16,-13.3,21.5,0.62,Loser,94.3,unmatched,
RANI,2021-10-08,13.29,7.93,1.68,Gainer,168.0,unmatched,
TYRA,2022-09-29,13.29,10.06,1.32,Gainer,1777.8,unmatched,
BNTC,2022-10-27,13.29,23.42,0.57,Gainer,373.4,unmatched,
RLAY,2022-06-06,-13.29,11.78,1.13,Loser,1778.3,unmatched,
MIRM,2020-04-02,13.29,13.92,0.96,Gainer,5526.3,unmatched,
PRTA,2021-11-23,-13.29,7.02,1.89,Loser,466.7,unmatched,
ACHV,2019-02-21,13.29,7.63,1.74,Gainer,242.7,unmatched,
CNTN,2022-05-27,13.29,13.09,1.01,Gainer,200.4,unmatched,
ANVS,2021-02-05,-13.29,13.1,1.02,Loser,71.0,unmatched,
SLS,2018-10-04,-13.29,10.58,1.26,Loser,839.5,unmatched,
NRIX,2021-01-20,-13.29,11.11,1.2,Loser,1642.4,unmatched,
IDYA,2020-06-15,13.29,12.7,1.05,Gainer,2827.6,unmatched,
ARDX,2021-04-30,-13.29,10.14,1.31,Loser,1591.5,unmatched,
AGEN,2020-08-07,13.29,6.03,2.21,Gainer,120.4,unmatched,
ABEO,2019-02-25,13.29,5.87,2.27,Gainer,277.5,unmatched,
CNTX,2021-10-22,13.29,,,Gainer,206.7,unmatched,
ALT,2018-04-27,13.29,10.69,1.24,Gainer,539.7,unmatched,
OCUL,2020-03-11,-13.29,12.01,1.11,Loser,1946.2,unmatched,
TENX,2020-09-21,13.29,6.8,1.95,Gainer,74.9,unmatched,
DTIL,2021-08-13,-13.28,5.12,2.59,Loser,101.1,unmatched,
NAUT,2021-12-22,13.28,7.34,1.81,Gainer,305.7,unmatched,
NGNE,2020-05-07,13.28,8.94,1.48,Gainer,363.9,unmatched,
NTLA,2018-03-14,-13.28,7.79,1.7,Loser,1596.1,unmatched,
SRRK,2021-11-18,-13.28,6.52,2.04,Loser,4515.9,unmatched,
CABA,2022-08-11,13.28,9.72,1.37,Gainer,319.6,unmatched,
KLRS,2022-04-21,-13.28,12.82,1.04,Loser,195.6,unmatched,
SNDX,2020-05-15,13.28,8.73,1.52,Gainer,1886.9,unmatched,
QTRX,2021-10-12,13.28,6.35,2.09,Gainer,306.0,unmatched,
BYSI,2021-06-07,13.27,5.51,2.41,Gainer,55.5,unmatched,
KALA,2019-08-06,-13.27,10.15,1.31,Loser,346.3,unmatched,
TNYA,2021-12-09,-13.27,13.98,0.95,Loser,121.6,unmatched,
ATHE,2018-05-23,13.27,3.11,4.27,Gainer,62.4,unmatched,
TCRX,2022-01-25,13.27,8.94,1.48,Gainer,60.2,unmatched,
MREO,2020-01-22,-13.27,25.42,0.52,Loser,59.0,unmatched,
TSHA,2022-04-29,-13.27,12.18,1.09,Loser,1240.9,unmatched,
AUPH,2021-12-02,13.27,11.65,1.14,Gainer,1868.2,unmatched,
TRDA,2022-03-23,-13.27,18.75,0.71,Loser,456.0,unmatched,
IBRX,2022-04-21,-13.27,9.44,1.41,Loser,9633.0,unmatched,
IRON,2021-05-11,-13.27,9.64,1.38,Loser,2514.9,unmatched,
NRIX,2021-03-19,-13.27,14.35,0.92,Loser,1642.4,unmatched,
KLRS,2020-11-30,13.27,6.56,2.02,Gainer,195.6,unmatched,
IBRX,2020-05-21,13.27,9.74,1.36,Gainer,9633.0,unmatched,
AVTX,2021-01-22,13.27,5.68,2.34,Gainer,324.0,unmatched,
NGNE,2019-12-17,13.27,10.57,1.26,Gainer,363.9,unmatched,
ARCT,2022-08-09,-13.27,9.79,1.36,Loser,233.8,unmatched,
JBIO,2022-04-01,-13.26,11.01,1.2,Loser,731.3,unmatched,
ELVN,2020-05-28,13.26,10.81,1.23,Gainer,1762.0,unmatched,
ALDX,2020-03-12,-13.26,12.2,1.09,Loser,328.5,unmatched,
PHVS,2021-10-08,-13.26,7.38,1.8,Loser,1844.2,unmatched,
VALN,2022-06-24,-13.26,9.74,1.36,Loser,963.5,unmatched,
MCRB,2020-03-12,13.26,11.83,1.12,Gainer,79.1,unmatched,
PGEN,2020-08-17,13.26,8.3,1.6,Gainer,1341.0,unmatched,
HCM,2022-03-07,-13.26,8.38,1.58,Loser,2588.0,unmatched,
MNKD,2021-02-24,13.26,9.77,1.36,Gainer,1007.2,unmatched,
HUMA,2021-09-13,13.26,8.68,1.53,Gainer,215.2,unmatched,
RIGL,2020-03-12,-13.26,9.59,1.38,Loser,630.6,unmatched,
OPK,2020-03-18,-13.26,21.94,0.6,Loser,952.5,unmatched,
AUPH,2022-06-13,-13.26,8.19,1.62,Loser,1868.2,unmatched,
BLTE,2022-10-03,-13.26,8.62,1.54,Loser,7139.0,unmatched,
PTGX,2018-08-14,-13.26,10.97,1.21,Loser,5756.4,unmatched,
XOMA,2022-07-07,13.26,7.11,1.86,Gainer,316.1,unmatched,
CRDF,2019-04-02,-13.26,20.16,0.66,Loser,130.7,unmatched,
NVAX,2022-09-22,-13.26,11.01,1.2,Loser,1647.7,unmatched,
TMDX,2021-04-21,13.26,11.37,1.17,Gainer,4964.2,unmatched,
PVLA,2020-08-11,13.26,7.28,1.82,Gainer,1598.2,unmatched,
CMPX,2021-12-01,13.25,10.83,1.22,Gainer,1004.9,unmatched,
CRBP,2022-12-02,-13.25,14.39,0.92,Loser,150.4,unmatched,
NVAX,2021-11-02,13.25,6.56,2.02,Gainer,1647.7,unmatched,
HYFT,2021-02-18,13.25,7.85,1.69,Gainer,52.8,unmatched,
CLYM,2022-07-01,13.25,17.35,0.76,Gainer,487.5,unmatched,
KALA,2022-05-26,-13.25,31.37,0.42,Loser,346.3,unmatched,
IBRX,2018-07-19,13.25,4.9,2.7,Gainer,9633.0,unmatched,
ALT,2022-09-28,13.25,15.39,0.86,Gainer,539.7,unmatched,
RXRX,2022-06-10,-13.25,8.67,1.53,Loser,1913.0,unmatched,
PROK,2022-07-18,13.25,9.76,1.36,Gainer,673.9,unmatched,
VRCA,2021-06-14,13.25,6.68,1.98,Gainer,87.5,unmatched,
TWST,2020-12-29,-13.25,8.39,1.58,Loser,2876.7,unmatched,
GRCE,2018-05-23,-13.25,6.67,1.99,Loser,66.4,unmatched,
ZVRA,2020-05-19,13.25,14.02,0.95,Gainer,502.7,unmatched,
PVLA,2020-05-04,13.25,9.66,1.37,Gainer,1598.2,unmatched,
EWTX,2021-03-30,-13.25,,,Loser,3222.6,unmatched,
GYRE,2022-06-29,13.25,9.8,1.35,Gainer,793.8,unmatched,
MNKD,2020-01-21,13.25,5.67,2.33,Gainer,1007.2,unmatched,
LCTX,2020-04-01,-13.25,17.43,0.76,Loser,442.2,unmatched,
CYTK,2019-03-21,-13.25,5.96,2.22,Loser,7607.3,unmatched,
LQDA,2018-10-25,-13.25,20.36,0.65,Loser,2698.6,unmatched,
DMAC,2018-04-02,-13.25,11.36,1.17,Loser,414.0,unmatched,
ASMB,2020-05-15,13.25,7.09,1.87,Gainer,472.0,unmatched,
PALI,2020-03-16,-13.24,17.03,0.78,Loser,264.1,unmatched,
ABEO,2020-03-09,-13.24,17.61,0.75,Loser,277.5,unmatched,
TRVI,2021-03-04,-13.24,10.21,1.3,Loser,1528.5,unmatched,
VRDN,2020-07-24,13.24,9.96,1.33,Gainer,2804.1,unmatched,
ONCY,2018-01-08,13.24,,,Gainer,121.6,unmatched,
NBP,2020-05-20,-13.24,10.49,1.26,Loser,378.2,unmatched,
ARMP,2018-10-10,-13.24,19.83,0.67,Loser,391.7,unmatched,
GOSS,2020-03-09,-13.24,7.69,1.72,Loser,98.3,unmatched,
IBRX,2020-12-07,13.24,7.54,1.76,Gainer,9633.0,unmatched,
PLX,2020-01-21,13.24,9.43,1.4,Gainer,231.6,unmatched,
RIGL,2018-08-28,13.24,5.12,2.58,Gainer,630.6,unmatched,
ORKA,2018-11-02,13.24,8.7,1.52,Gainer,1665.8,unmatched,
IXHL,2022-08-16,13.24,6.06,2.18,Gainer,50.6,unmatched,
BEAM,2021-07-06,-13.24,7.08,1.87,Loser,2888.0,unmatched,
ORIC,2022-11-15,13.23,6.3,2.1,Gainer,1309.9,unmatched,
ABEO,2022-11-03,-13.23,17.74,0.75,Loser,277.5,unmatched,
VALN,2022-04-25,-13.23,8.48,1.56,Loser,963.5,unmatched,
OVID,2019-09-25,13.23,7.86,1.68,Gainer,116.1,unmatched,
TWST,2021-12-16,-13.23,10.21,1.3,Loser,2876.7,unmatched,
HYFT,2019-04-26,13.23,6.02,2.2,Gainer,52.8,unmatched,
EVO,2022-05-11,-13.23,6.0,2.2,Loser,1218.0,unmatched,
PVLA,2020-03-11,-13.23,13.86,0.95,Loser,1598.2,unmatched,
ERAS,2022-06-03,13.23,9.87,1.34,Gainer,4229.0,unmatched,
HRMY,2021-04-06,-13.23,9.73,1.36,Loser,1643.8,unmatched,
SRRK,2020-12-03,-13.23,8.21,1.61,Loser,4515.9,unmatched,
CRDL,2019-05-15,-13.23,9.93,1.33,Loser,113.9,unmatched,
AQST,2021-08-04,13.23,6.33,2.09,Gainer,488.0,unmatched,
NBP,2022-01-31,13.23,13.31,0.99,Gainer,378.2,unmatched,
VTVT,2018-08-20,13.23,9.61,1.38,Gainer,150.3,unmatched,
RLMD,2020-06-26,-13.23,6.45,2.05,Loser,334.4,unmatched,
SPRO,2018-04-13,-13.22,7.25,1.82,Loser,122.3,unmatched,
TIL,2021-11-22,-13.22,8.06,1.64,Loser,60.4,unmatched,
PCRX,2021-10-04,-13.22,4.22,3.13,Loser,942.6,unmatched,
ALT,2021-03-09,13.22,15.12,0.87,Gainer,539.7,unmatched,
PRAX,2021-05-13,-13.22,15.3,0.86,Loser,9341.1,unmatched,
IMRX,2021-09-15,13.22,9.9,1.34,Gainer,322.2,unmatched,
TXG,2021-01-07,13.22,4.71,2.81,Gainer,2944.7,unmatched,
RAPT,2021-03-11,13.22,6.44,2.05,Gainer,1679.1,unmatched,
RGEN,2022-10-19,-13.22,6.52,2.03,Loser,7250.8,unmatched,
GALT,2020-03-18,-13.22,16.49,0.8,Loser,192.1,unmatched,
ARDX,2020-12-11,13.22,4.62,2.86,Gainer,1591.5,unmatched,
ELVN,2022-06-01,-13.22,10.24,1.29,Loser,1762.0,unmatched,
CYTK,2020-03-12,-13.22,12.29,1.08,Loser,7607.3,unmatched,
REPL,2020-03-16,-13.22,12.1,1.09,Loser,631.7,unmatched,
EDIT,2020-12-07,13.22,5.06,2.61,Gainer,214.8,unmatched,
KALA,2022-01-03,13.22,8.61,1.54,Gainer,346.3,unmatched,
VANI,2020-02-27,-13.21,13.68,0.97,Loser,99.9,unmatched,
RARE,2020-12-29,-13.21,6.03,2.19,Loser,2260.2,unmatched,
EOLS,2020-06-08,13.21,10.44,1.27,Gainer,278.7,unmatched,
NBP,2021-11-16,13.21,4.76,2.78,Gainer,378.2,unmatched,
NTLA,2020-12-21,13.21,7.19,1.84,Gainer,1596.1,unmatched,
NBTX,2021-10-07,13.21,4.39,3.01,Gainer,1502.0,unmatched,
PALI,2021-12-28,-13.21,13.48,0.98,Loser,264.1,unmatched,
VERA,2021-11-26,13.21,12.61,1.05,Gainer,2895.6,unmatched,
KLRS,2022-08-15,13.21,11.04,1.2,Gainer,195.6,unmatched,
MBOT,2018-11-26,-13.21,27.36,0.48,Loser,161.9,unmatched,
EOLS,2020-07-08,-13.21,17.34,0.76,Loser,278.7,unmatched,
TCRX,2022-04-08,-13.21,12.99,1.02,Loser,60.2,unmatched,
CDNA,2020-03-25,13.21,13.05,1.01,Gainer,998.5,unmatched,
AXSM,2018-04-26,13.21,6.72,1.96,Gainer,8383.5,unmatched,
GYRE,2022-10-12,13.21,6.0,2.2,Gainer,793.8,unmatched,
AMRN,2020-10-05,13.2,5.57,2.37,Gainer,286.9,unmatched,
AXSM,2019-06-27,13.2,6.29,2.1,Gainer,8383.5,unmatched,
AMRN,2018-11-27,-13.2,11.07,1.19,Loser,286.9,unmatched,
CNTB,2021-09-03,13.2,13.3,0.99,Gainer,138.1,unmatched,
DSGN,2021-03-30,-13.2,,,Loser,594.7,unmatched,
ARCT,2020-09-21,-13.2,10.51,1.26,Loser,233.8,unmatched,
AUTL,2021-09-27,13.2,5.97,2.21,Gainer,455.1,unmatched,
ERAS,2022-12-12,-13.2,14.94,0.88,Loser,4229.0,unmatched,
VRDN,2018-10-16,13.2,6.42,2.06,Gainer,2804.1,unmatched,
SLS,2020-06-08,13.2,8.51,1.55,Gainer,839.5,unmatched,
DERM,2022-04-22,-13.2,4.99,2.65,Loser,271.7,unmatched,
NGNE,2020-03-23,13.2,11.79,1.12,Gainer,363.9,unmatched,
EQ,2022-05-23,13.2,7.16,1.84,Gainer,110.8,unmatched,
BNTC,2020-06-12,13.2,8.58,1.54,Gainer,373.4,unmatched,
STRO,2022-06-17,13.2,9.05,1.46,Gainer,335.5,unmatched,
NKTX,2022-01-27,-13.2,11.05,1.2,Loser,191.8,unmatched,
SLNO,2020-03-12,-13.2,14.35,0.92,Loser,2098.5,unmatched,
NVCT,2022-02-18,-13.19,,,Loser,234.7,unmatched,
IXHL,2022-03-17,-13.19,,,Loser,50.6,unmatched,
KALA,2019-12-17,-13.19,6.2,2.13,Loser,346.3,unmatched,
DRUG,2022-08-08,13.19,12.62,1.05,Gainer,820.4,unmatched,
SRZN,2022-09-13,-13.19,10.86,1.21,Loser,238.3,unmatched,
QDEL,2021-08-06,-13.19,5.85,2.25,Loser,1544.8,unmatched,
TNXP,2022-09-08,13.19,9.42,1.4,Gainer,178.6,unmatched,
CBIO,2020-04-09,13.19,-8.59,-1.54,Gainer,368.1,unmatched,
STXS,2020-08-27,13.19,6.25,2.11,Gainer,201.6,unmatched,
TRDA,2021-11-02,13.19,,,Gainer,456.0,unmatched,
SLS,2018-08-23,13.19,9.22,1.43,Gainer,839.5,unmatched,
ALT,2018-10-01,13.18,82.88,0.16,Gainer,539.7,unmatched,
SLDB,2022-05-11,-13.18,17.52,0.75,Loser,483.8,unmatched,
CNTB,2021-09-20,-13.18,12.87,1.02,Loser,138.1,unmatched,
ZVRA,2018-03-08,13.18,7.93,1.66,Gainer,502.7,unmatched,
TERN,2022-08-16,13.18,8.83,1.49,Gainer,4581.3,unmatched,
IMMP,2020-07-20,13.18,8.22,1.6,Gainer,412.1,unmatched,
ANVS,2021-10-05,-13.18,10.91,1.21,Loser,71.0,unmatched,
ALDX,2020-05-12,13.18,10.13,1.3,Gainer,328.5,unmatched,
EDIT,2018-01-29,13.18,,,Gainer,214.8,unmatched,
NTLA,2020-10-07,13.18,6.68,1.97,Gainer,1596.1,unmatched,
GLSI,2021-06-24,13.18,6.67,1.97,Gainer,384.0,unmatched,
ABEO,2021-02-25,13.18,15.76,0.84,Gainer,277.5,unmatched,
KRYS,2018-06-06,13.18,4.57,2.88,Gainer,8057.6,unmatched,
BDTX,2020-04-24,13.18,7.83,1.68,Gainer,140.7,unmatched,
VRDN,2019-11-01,13.18,14.99,0.88,Gainer,2804.1,unmatched,
ANIX,2021-01-14,13.18,6.88,1.91,Gainer,99.5,unmatched,
XBIT,2020-03-16,-13.18,8.36,1.58,Loser,68.9,unmatched,
ZYME,2018-05-25,13.18,4.83,2.73,Gainer,1773.5,unmatched,
MRVI,2022-10-19,-13.18,9.53,1.38,Loser,1304.4,unmatched,
SLS,2018-10-29,-13.18,26.74,0.49,Loser,839.5,unmatched,
ACRS,2020-10-05,13.18,6.47,2.03,Gainer,311.0,unmatched,
INKT,2022-09-08,13.18,16.91,0.78,Gainer,51.4,unmatched,
VANI,2018-12-19,-13.18,13.68,0.96,Loser,99.9,unmatched,
OKYO,2022-12-30,-13.18,12.37,1.07,Loser,87.8,unmatched,
SGMO,2020-06-18,-13.18,8.03,1.64,Loser,160.7,unmatched,
CRBP,2020-03-26,13.18,9.36,1.41,Gainer,150.4,unmatched,
ABUS,2021-09-10,13.18,5.5,2.4,Gainer,896.2,unmatched,
PRAX,2022-12-14,13.18,7.21,1.83,Gainer,9341.1,unmatched,
CDNA,2018-12-26,13.18,9.63,1.37,Gainer,998.5,unmatched,
STTK,2020-11-11,13.18,7.39,1.78,Gainer,248.1,unmatched,
SNDX,2018-09-28,13.17,6.57,2.0,Gainer,1886.9,unmatched,
RYTM,2021-01-26,-13.17,7.05,1.87,Loser,6188.4,unmatched,
SPRB,2021-12-27,13.17,14.65,0.9,Gainer,58.8,unmatched,
VIR,2020-01-31,13.17,8.45,1.56,Gainer,1264.6,unmatched,
AMLX,2022-02-22,13.17,8.4,1.57,Gainer,1666.0,unmatched,
ORKA,2020-07-20,13.17,8.08,1.63,Gainer,1665.8,unmatched,
IDYA,2020-12-11,-13.17,7.65,1.72,Loser,2827.6,unmatched,
WVE,2019-09-10,13.17,5.14,2.56,Gainer,2587.6,unmatched,
KMDA,2020-08-17,13.17,6.07,2.17,Gainer,501.8,unmatched,
CRDL,2022-04-18,-13.17,8.49,1.55,Loser,113.9,unmatched,
MYGN,2018-07-11,13.17,2.94,4.48,Gainer,429.7,unmatched,
NRIX,2021-03-10,13.17,9.58,1.38,Gainer,1642.4,unmatched,
ARCT,2019-05-13,-13.17,7.65,1.72,Loser,233.8,unmatched,
GANX,2022-05-11,-13.17,13.2,1.0,Loser,100.4,unmatched,
OCUL,2022-06-23,13.17,7.31,1.8,Gainer,1946.2,unmatched,
PLRX,2022-07-12,-13.17,7.61,1.73,Loser,79.9,unmatched,
PGEN,2019-06-18,13.16,4.75,2.77,Gainer,1341.0,unmatched,
ENTX,2019-10-24,13.16,10.92,1.21,Gainer,63.7,unmatched,
EOLS,2021-02-08,13.16,10.99,1.2,Gainer,278.7,unmatched,
RGNX,2022-11-03,-13.16,6.26,2.1,Loser,457.6,unmatched,
UNCY,2022-01-04,-13.16,12.36,1.06,Loser,148.9,unmatched,
GRCE,2020-04-01,-13.16,15.76,0.84,Loser,66.4,unmatched,
IBIO,2022-03-18,13.16,8.26,1.59,Gainer,97.4,unmatched,
INMD,2020-03-09,-13.16,12.29,1.07,Loser,871.2,unmatched,
MSLE,2021-01-19,13.16,11.98,1.1,Gainer,256.9,unmatched,
